start_time,end_time,topic,article_count,total_edits,sample_titles,batch_id
2026-05-28T22:05:00.000+02:00,2026-05-28T22:10:00.000+02:00,File:Banbury,13,13,"File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (2).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (3).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (5).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (5).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (3).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (1).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (6).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (Doorway).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (7).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (4).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (4).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (1).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (2).jpg",153
2026-05-28T22:06:00.000+02:00,2026-05-28T22:11:00.000+02:00,File:Banbury,13,13,"File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (2).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (3).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (5).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (5).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (3).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (1).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (6).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (Doorway).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (7).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (4).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (4).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (1).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (2).jpg",153
2026-05-28T22:08:00.000+02:00,2026-05-28T22:13:00.000+02:00,File:Banbury,13,13,"File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (2).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (3).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (5).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (5).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (3).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (1).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (6).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (Doorway).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (7).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (4).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (4).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (1).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (2).jpg",153
2026-05-28T22:07:00.000+02:00,2026-05-28T22:12:00.000+02:00,File:Banbury,13,13,"File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (2).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (3).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (5).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (5).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (3).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (1).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (6).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (Doorway).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (7).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (4).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (4).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (1).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (2).jpg",153
2026-05-28T22:09:00.000+02:00,2026-05-28T22:14:00.000+02:00,File:Banbury,13,13,"File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (2).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (3).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (5).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (5).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (3).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (1).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (6).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (Doorway).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (7).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (4).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (4).jpg | File:Banbury Friends Meeting House, Horse Fair, Banbury (NHLE Code 1199817) (April 2023) (1).jpg | File:Banbury and District Spiritualist Church, Workhouse Lane, Bloxham (April 2023) (2).jpg",153
2026-05-28T22:05:00.000+02:00,2026-05-28T22:10:00.000+02:00,File:Adderbury,2,2,"File:Adderbury Methodist Church, High Street, Adderbury (April 2023) (Signboard).jpg | File:Adderbury Methodist Church, High Street, Adderbury (April 2023) (Window).jpg",153
2026-05-28T22:07:00.000+02:00,2026-05-28T22:12:00.000+02:00,File:Adderbury,2,2,"File:Adderbury Methodist Church, High Street, Adderbury (April 2023) (Signboard).jpg | File:Adderbury Methodist Church, High Street, Adderbury (April 2023) (Window).jpg",153
2026-05-28T22:09:00.000+02:00,2026-05-28T22:14:00.000+02:00,File:Adderbury,2,2,"File:Adderbury Methodist Church, High Street, Adderbury (April 2023) (Signboard).jpg | File:Adderbury Methodist Church, High Street, Adderbury (April 2023) (Window).jpg",153
2026-05-28T22:09:00.000+02:00,2026-05-28T22:14:00.000+02:00,File:E,2,2,File:E 6 roundabout Ballangen 2022-08-20 03.jpg | File:E 6th Ave - DPLA - 7fe4e10a0945fa300231899ca69493cf (page 1).jpg,153
2026-05-28T22:05:00.000+02:00,2026-05-28T22:10:00.000+02:00,File:E,2,2,File:E 6 roundabout Ballangen 2022-08-20 03.jpg | File:E 6th Ave - DPLA - 7fe4e10a0945fa300231899ca69493cf (page 1).jpg,153
