start_time,end_time,topic,article_count,total_edits,sample_titles,batch_id
2026-05-28T19:29:00.000+02:00,2026-05-28T19:34:00.000+02:00,File:EXTERIOR,12,12,"File:EXTERIOR NORTH EAST CORNER VIEW, FACING WEST. - NASA Industrial Plant, Manufacturing and Assembly Plant, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-S-6.tif | File:EXTERIOR NORTH CORNER OF BUILDING 106 FROM MAIN RESIDENTIAL STREET. CONCRETE WALKWAY FROM STREET TO FRONT SCREENED-IN PORCH IS VISIBLE AT PHOTO CENTER. BUILDING 115 IS AT PHOTO HAER CAL,14-BISH.V,5E-2.tif | File:EXTERIOR NORTH SIDE DETAIL VIEW, FACING SOUTHEAST. - NASA Industrial Plant, Testing Facility, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-R-5.tif | File:EXTERIOR NORTH ELEVATION VIEW, LOADING PLATFORM, FACING EAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-15.tif | File:EXTERIOR NORTH AND WEST ELEVATION VIEW, FACING SOUTHEAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-10.tif | File:EXTERIOR NORTH AND WEST ELEVATION VIEW, FACING SOUTHEAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-11.tif | File:EXTERIOR NORTH FRONT AND WEST SIDE - Storm King Ranger Station, U.S. Highway 101 vicinity, near Barnes Point, Port Angeles, Clallam County, WA HABS WASH,5-LACRE.V,2-1.tif | File:EXTERIOR NORTH SIDE DETAIL, FACING SOUTH - Walt Disney Studios, Process Laboratory, Corner of Buena Vista Street and Alameda Avenue, Burbank, Los Angeles County, CA HABS CAL,19-BURB,1A-3.tif | File:EXTERIOR NORTH AND EAST ELEVATION VIEW, FACING SOUTHWEST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-9.tif | File:EXTERIOR NORTH EAST CORNER VIEW, FACING SOUTHWEST. - NASA Industrial Plant, Manufacturing and Assembly Plant, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-S-5.tif | File:EXTERIOR NORTH SIDE ENTRY DETAIL VIEW, FACING SOUTH. - Benjamin A. Breakey House, 1660 Rockwood Street, Los Angeles, Los Angeles County, CA HABS CAL,19-LOSAN,74-11.tif | File:EXTERIOR NORTHWEST VIEW - Wright-Patterson Air Force Base, Area B, Building 5, Engineering Shops, E Street between Ninth and Tenth Streets, Dayton, Montgomery County, OH HAER OHIO,29-DAYT.V,1L-1.tif",1
2026-05-28T19:30:00.000+02:00,2026-05-28T19:35:00.000+02:00,File:EXTERIOR,12,12,"File:EXTERIOR NORTH EAST CORNER VIEW, FACING WEST. - NASA Industrial Plant, Manufacturing and Assembly Plant, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-S-6.tif | File:EXTERIOR NORTH CORNER OF BUILDING 106 FROM MAIN RESIDENTIAL STREET. CONCRETE WALKWAY FROM STREET TO FRONT SCREENED-IN PORCH IS VISIBLE AT PHOTO CENTER. BUILDING 115 IS AT PHOTO HAER CAL,14-BISH.V,5E-2.tif | File:EXTERIOR NORTH SIDE DETAIL VIEW, FACING SOUTHEAST. - NASA Industrial Plant, Testing Facility, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-R-5.tif | File:EXTERIOR NORTH ELEVATION VIEW, LOADING PLATFORM, FACING EAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-15.tif | File:EXTERIOR NORTH AND WEST ELEVATION VIEW, FACING SOUTHEAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-10.tif | File:EXTERIOR NORTH AND WEST ELEVATION VIEW, FACING SOUTHEAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-11.tif | File:EXTERIOR NORTH FRONT AND WEST SIDE - Storm King Ranger Station, U.S. Highway 101 vicinity, near Barnes Point, Port Angeles, Clallam County, WA HABS WASH,5-LACRE.V,2-1.tif | File:EXTERIOR NORTH SIDE DETAIL, FACING SOUTH - Walt Disney Studios, Process Laboratory, Corner of Buena Vista Street and Alameda Avenue, Burbank, Los Angeles County, CA HABS CAL,19-BURB,1A-3.tif | File:EXTERIOR NORTH AND EAST ELEVATION VIEW, FACING SOUTHWEST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-9.tif | File:EXTERIOR NORTH EAST CORNER VIEW, FACING SOUTHWEST. - NASA Industrial Plant, Manufacturing and Assembly Plant, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-S-5.tif | File:EXTERIOR NORTH SIDE ENTRY DETAIL VIEW, FACING SOUTH. - Benjamin A. Breakey House, 1660 Rockwood Street, Los Angeles, Los Angeles County, CA HABS CAL,19-LOSAN,74-11.tif | File:EXTERIOR NORTHWEST VIEW - Wright-Patterson Air Force Base, Area B, Building 5, Engineering Shops, E Street between Ninth and Tenth Streets, Dayton, Montgomery County, OH HAER OHIO,29-DAYT.V,1L-1.tif",1
2026-05-28T19:31:00.000+02:00,2026-05-28T19:36:00.000+02:00,File:EXTERIOR,12,12,"File:EXTERIOR NORTH EAST CORNER VIEW, FACING WEST. - NASA Industrial Plant, Manufacturing and Assembly Plant, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-S-6.tif | File:EXTERIOR NORTH CORNER OF BUILDING 106 FROM MAIN RESIDENTIAL STREET. CONCRETE WALKWAY FROM STREET TO FRONT SCREENED-IN PORCH IS VISIBLE AT PHOTO CENTER. BUILDING 115 IS AT PHOTO HAER CAL,14-BISH.V,5E-2.tif | File:EXTERIOR NORTH SIDE DETAIL VIEW, FACING SOUTHEAST. - NASA Industrial Plant, Testing Facility, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-R-5.tif | File:EXTERIOR NORTH ELEVATION VIEW, LOADING PLATFORM, FACING EAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-15.tif | File:EXTERIOR NORTH AND WEST ELEVATION VIEW, FACING SOUTHEAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-10.tif | File:EXTERIOR NORTH AND WEST ELEVATION VIEW, FACING SOUTHEAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-11.tif | File:EXTERIOR NORTH FRONT AND WEST SIDE - Storm King Ranger Station, U.S. Highway 101 vicinity, near Barnes Point, Port Angeles, Clallam County, WA HABS WASH,5-LACRE.V,2-1.tif | File:EXTERIOR NORTH SIDE DETAIL, FACING SOUTH - Walt Disney Studios, Process Laboratory, Corner of Buena Vista Street and Alameda Avenue, Burbank, Los Angeles County, CA HABS CAL,19-BURB,1A-3.tif | File:EXTERIOR NORTH AND EAST ELEVATION VIEW, FACING SOUTHWEST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-9.tif | File:EXTERIOR NORTH EAST CORNER VIEW, FACING SOUTHWEST. - NASA Industrial Plant, Manufacturing and Assembly Plant, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-S-5.tif | File:EXTERIOR NORTH SIDE ENTRY DETAIL VIEW, FACING SOUTH. - Benjamin A. Breakey House, 1660 Rockwood Street, Los Angeles, Los Angeles County, CA HABS CAL,19-LOSAN,74-11.tif | File:EXTERIOR NORTHWEST VIEW - Wright-Patterson Air Force Base, Area B, Building 5, Engineering Shops, E Street between Ninth and Tenth Streets, Dayton, Montgomery County, OH HAER OHIO,29-DAYT.V,1L-1.tif",1
2026-05-28T19:28:00.000+02:00,2026-05-28T19:33:00.000+02:00,File:EXTERIOR,12,12,"File:EXTERIOR NORTH EAST CORNER VIEW, FACING WEST. - NASA Industrial Plant, Manufacturing and Assembly Plant, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-S-6.tif | File:EXTERIOR NORTH CORNER OF BUILDING 106 FROM MAIN RESIDENTIAL STREET. CONCRETE WALKWAY FROM STREET TO FRONT SCREENED-IN PORCH IS VISIBLE AT PHOTO CENTER. BUILDING 115 IS AT PHOTO HAER CAL,14-BISH.V,5E-2.tif | File:EXTERIOR NORTH SIDE DETAIL VIEW, FACING SOUTHEAST. - NASA Industrial Plant, Testing Facility, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-R-5.tif | File:EXTERIOR NORTH ELEVATION VIEW, LOADING PLATFORM, FACING EAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-15.tif | File:EXTERIOR NORTH AND WEST ELEVATION VIEW, FACING SOUTHEAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-10.tif | File:EXTERIOR NORTH AND WEST ELEVATION VIEW, FACING SOUTHEAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-11.tif | File:EXTERIOR NORTH FRONT AND WEST SIDE - Storm King Ranger Station, U.S. Highway 101 vicinity, near Barnes Point, Port Angeles, Clallam County, WA HABS WASH,5-LACRE.V,2-1.tif | File:EXTERIOR NORTH SIDE DETAIL, FACING SOUTH - Walt Disney Studios, Process Laboratory, Corner of Buena Vista Street and Alameda Avenue, Burbank, Los Angeles County, CA HABS CAL,19-BURB,1A-3.tif | File:EXTERIOR NORTH AND EAST ELEVATION VIEW, FACING SOUTHWEST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-9.tif | File:EXTERIOR NORTH EAST CORNER VIEW, FACING SOUTHWEST. - NASA Industrial Plant, Manufacturing and Assembly Plant, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-S-5.tif | File:EXTERIOR NORTH SIDE ENTRY DETAIL VIEW, FACING SOUTH. - Benjamin A. Breakey House, 1660 Rockwood Street, Los Angeles, Los Angeles County, CA HABS CAL,19-LOSAN,74-11.tif | File:EXTERIOR NORTHWEST VIEW - Wright-Patterson Air Force Base, Area B, Building 5, Engineering Shops, E Street between Ninth and Tenth Streets, Dayton, Montgomery County, OH HAER OHIO,29-DAYT.V,1L-1.tif",1
2026-05-28T19:32:00.000+02:00,2026-05-28T19:37:00.000+02:00,File:EXTERIOR,12,12,"File:EXTERIOR NORTH EAST CORNER VIEW, FACING WEST. - NASA Industrial Plant, Manufacturing and Assembly Plant, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-S-6.tif | File:EXTERIOR NORTH CORNER OF BUILDING 106 FROM MAIN RESIDENTIAL STREET. CONCRETE WALKWAY FROM STREET TO FRONT SCREENED-IN PORCH IS VISIBLE AT PHOTO CENTER. BUILDING 115 IS AT PHOTO HAER CAL,14-BISH.V,5E-2.tif | File:EXTERIOR NORTH SIDE DETAIL VIEW, FACING SOUTHEAST. - NASA Industrial Plant, Testing Facility, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-R-5.tif | File:EXTERIOR NORTH ELEVATION VIEW, LOADING PLATFORM, FACING EAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-15.tif | File:EXTERIOR NORTH AND WEST ELEVATION VIEW, FACING SOUTHEAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-10.tif | File:EXTERIOR NORTH AND WEST ELEVATION VIEW, FACING SOUTHEAST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-11.tif | File:EXTERIOR NORTH FRONT AND WEST SIDE - Storm King Ranger Station, U.S. Highway 101 vicinity, near Barnes Point, Port Angeles, Clallam County, WA HABS WASH,5-LACRE.V,2-1.tif | File:EXTERIOR NORTH SIDE DETAIL, FACING SOUTH - Walt Disney Studios, Process Laboratory, Corner of Buena Vista Street and Alameda Avenue, Burbank, Los Angeles County, CA HABS CAL,19-BURB,1A-3.tif | File:EXTERIOR NORTH AND EAST ELEVATION VIEW, FACING SOUTHWEST - United States Post Office and Court House, 300 East Steward Avenue, Las Vegas, Clark County, NV HABS NV-39-9.tif | File:EXTERIOR NORTH EAST CORNER VIEW, FACING SOUTHWEST. - NASA Industrial Plant, Manufacturing and Assembly Plant, 12214 Lakewood Boulevard, Downey, Los Angeles County, CA HAER CA-310-S-5.tif | File:EXTERIOR NORTH SIDE ENTRY DETAIL VIEW, FACING SOUTH. - Benjamin A. Breakey House, 1660 Rockwood Street, Los Angeles, Los Angeles County, CA HABS CAL,19-LOSAN,74-11.tif | File:EXTERIOR NORTHWEST VIEW - Wright-Patterson Air Force Base, Area B, Building 5, Engineering Shops, E Street between Ninth and Tenth Streets, Dayton, Montgomery County, OH HAER OHIO,29-DAYT.V,1L-1.tif",1
2026-05-28T19:29:00.000+02:00,2026-05-28T19:34:00.000+02:00,File:Grave,8,8,"File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).04.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).05.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).06.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).08.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).03.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).07.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).01.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).09.jpg",1
2026-05-28T19:30:00.000+02:00,2026-05-28T19:35:00.000+02:00,File:Grave,8,8,"File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).04.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).05.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).06.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).08.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).03.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).07.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).01.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).09.jpg",1
2026-05-28T19:31:00.000+02:00,2026-05-28T19:36:00.000+02:00,File:Grave,8,8,"File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).04.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).05.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).06.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).08.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).03.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).07.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).01.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).09.jpg",1
2026-05-28T19:28:00.000+02:00,2026-05-28T19:33:00.000+02:00,File:Grave,8,8,"File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).04.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).05.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).06.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).08.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).03.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).07.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).01.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).09.jpg",1
2026-05-28T19:32:00.000+02:00,2026-05-28T19:37:00.000+02:00,File:Grave,8,8,"File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).04.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).05.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).06.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).08.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).03.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).07.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).01.jpg | File:Grave of the Van Keerbergen family (Brussels Cemetery, section 12).09.jpg",1
