start_time,end_time,topic,article_count,total_edits,sample_titles,batch_id
2026-05-28T19:42:00.000+02:00,2026-05-28T19:47:00.000+02:00,File:Monroe,16,17,"File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 09.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 08.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 02.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 13.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 07.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 10.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 14.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 15.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 04.jpg | File:Monroe representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 05.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 11.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 16.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 06.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 01.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 03.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 12.jpg",13
2026-05-28T19:43:00.000+02:00,2026-05-28T19:48:00.000+02:00,File:Monroe,16,17,"File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 09.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 08.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 02.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 13.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 07.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 10.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 14.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 15.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 04.jpg | File:Monroe representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 05.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 11.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 16.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 06.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 01.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 03.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 12.jpg",13
2026-05-28T19:44:00.000+02:00,2026-05-28T19:49:00.000+02:00,File:Monroe,16,17,"File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 09.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 08.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 02.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 13.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 07.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 10.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 14.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 15.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 04.jpg | File:Monroe representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 05.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 11.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 16.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 06.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 01.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 03.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 12.jpg",13
2026-05-28T19:45:00.000+02:00,2026-05-28T19:50:00.000+02:00,File:Monroe,16,17,"File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 09.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 08.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 02.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 13.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 07.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 10.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 14.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 15.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 04.jpg | File:Monroe representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 05.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 11.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 16.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 06.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 01.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 03.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 12.jpg",13
2026-05-28T19:46:00.000+02:00,2026-05-28T19:51:00.000+02:00,File:Monroe,16,17,"File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 09.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 08.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 02.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 13.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 07.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 10.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 14.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 15.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 04.jpg | File:Monroe representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 05.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 11.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 16.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 06.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 01.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 03.jpg | File:Monroe performing Regarde !, representing France in the Grand Final of the 2026 Eurovision Song Contest in Vienna 12.jpg",13
2026-05-28T19:42:00.000+02:00,2026-05-28T19:47:00.000+02:00,File:LOOK,16,16,"File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 15.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 14.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 04.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 10.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 02.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 09.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 13.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 01.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 12.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 05.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 08.jpg | File:LOOK MUM NO COMPUTER representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 06.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 07.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 11.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 03.jpg",13
2026-05-28T19:45:00.000+02:00,2026-05-28T19:50:00.000+02:00,File:LOOK,16,16,"File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 15.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 14.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 04.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 10.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 02.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 09.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 13.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 01.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 12.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 05.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 08.jpg | File:LOOK MUM NO COMPUTER representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 06.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 07.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 11.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 03.jpg",13
2026-05-28T19:46:00.000+02:00,2026-05-28T19:51:00.000+02:00,File:LOOK,16,16,"File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 15.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 14.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 04.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 10.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 02.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 09.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 13.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 01.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 12.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 05.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 08.jpg | File:LOOK MUM NO COMPUTER representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 06.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 07.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 11.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 03.jpg",13
2026-05-28T19:43:00.000+02:00,2026-05-28T19:48:00.000+02:00,File:LOOK,16,16,"File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 15.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 14.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 04.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 10.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 02.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 09.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 13.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 01.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 12.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 05.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 08.jpg | File:LOOK MUM NO COMPUTER representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 06.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 07.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 11.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 03.jpg",13
2026-05-28T19:44:00.000+02:00,2026-05-28T19:49:00.000+02:00,File:LOOK,16,16,"File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 15.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 14.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 04.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 10.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 02.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 09.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 13.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 01.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 12.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 05.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 08.jpg | File:LOOK MUM NO COMPUTER representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 06.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 07.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 11.jpg | File:LOOK MUM NO COMPUTER performing Eins, Zwei, Drei, representing United Kingdom in the Grand Final of the 2026 Eurovision Song Contest in Vienna 03.jpg",13
