start_time,end_time,topic,article_count,total_edits,sample_titles,batch_id
2026-05-28T19:54:00.000+02:00,2026-05-28T19:59:00.000+02:00,File:EX,14,14,File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 75).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 67).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 72).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 68).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 71).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 74).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 70).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 76).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 7).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 64).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 65).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 73).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 66).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 69).jpg,20
2026-05-28T19:56:00.000+02:00,2026-05-28T20:01:00.000+02:00,File:EX,14,14,File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 75).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 67).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 72).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 68).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 71).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 74).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 70).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 76).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 7).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 64).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 65).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 73).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 66).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 69).jpg,20
2026-05-28T19:55:00.000+02:00,2026-05-28T20:00:00.000+02:00,File:EX,14,14,File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 75).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 67).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 72).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 68).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 71).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 74).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 70).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 76).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 7).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 64).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 65).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 73).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 66).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 69).jpg,20
2026-05-28T19:57:00.000+02:00,2026-05-28T20:02:00.000+02:00,File:EX,14,14,File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 75).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 67).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 72).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 68).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 71).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 74).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 70).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 76).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 7).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 64).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 65).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 73).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 66).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 69).jpg,20
2026-05-28T19:58:00.000+02:00,2026-05-28T20:03:00.000+02:00,File:EX,11,11,File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 70).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 76).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 75).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 67).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 7).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 72).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 68).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 73).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 71).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 69).jpg | File:EX CO 19 Bolivia 1-1-1973 - DPLA - bc065afd82b2a38966e7b56fe07c3e4f (page 74).jpg,20
2026-05-28T19:54:00.000+02:00,2026-05-28T19:59:00.000+02:00,File:18.05.2026,5,7,"File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277379511.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55276462342.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277608594.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277379381.jpg",20
2026-05-28T19:58:00.000+02:00,2026-05-28T20:03:00.000+02:00,File:18.05.2026,5,7,"File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277379511.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55276462342.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277608594.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277379381.jpg",20
2026-05-28T19:55:00.000+02:00,2026-05-28T20:00:00.000+02:00,File:18.05.2026,5,7,"File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277379511.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55276462342.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277608594.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277379381.jpg",20
2026-05-28T19:56:00.000+02:00,2026-05-28T20:01:00.000+02:00,File:18.05.2026,5,7,"File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277379511.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55276462342.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277608594.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277379381.jpg",20
2026-05-28T19:57:00.000+02:00,2026-05-28T20:02:00.000+02:00,File:18.05.2026,5,7,"File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277379511.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55276462342.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277608594.jpg | File:18.05.2026 Întrevederea Președintelui Parlamentului, Igor Grosu, cu ambasadoarea Republicii Austria în Republica Moldova, Stella Avallone - 55277379381.jpg",20
