start_time,end_time,topic,article_count,total_edits,sample_titles,batch_id
2026-05-28T22:39:00.000+02:00,2026-05-28T22:44:00.000+02:00,File:E,35,35,File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 339).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 335).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 329).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 344).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 347).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 36).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 349).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 34).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 355).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 358).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 351).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 352).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 362).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 341).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 340).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 366).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 353).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 332).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 336).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 359).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 345).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 363).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 333).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 365).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 338).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 343).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 364).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 33).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 328).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 367).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 334).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 354).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 357).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 356).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 342).jpg,173
2026-05-28T22:43:00.000+02:00,2026-05-28T22:48:00.000+02:00,File:E,35,35,File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 339).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 335).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 329).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 344).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 347).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 36).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 349).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 34).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 355).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 358).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 351).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 352).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 362).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 341).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 340).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 366).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 353).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 332).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 336).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 359).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 345).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 363).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 333).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 365).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 338).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 343).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 364).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 33).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 328).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 367).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 334).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 354).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 357).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 356).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 342).jpg,173
2026-05-28T22:40:00.000+02:00,2026-05-28T22:45:00.000+02:00,File:E,35,35,File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 339).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 335).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 329).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 344).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 347).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 36).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 349).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 34).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 355).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 358).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 351).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 352).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 362).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 341).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 340).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 366).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 353).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 332).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 336).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 359).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 345).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 363).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 333).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 365).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 338).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 343).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 364).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 33).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 328).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 367).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 334).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 354).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 357).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 356).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 342).jpg,173
2026-05-28T22:41:00.000+02:00,2026-05-28T22:46:00.000+02:00,File:E,35,35,File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 339).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 335).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 329).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 344).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 347).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 36).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 349).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 34).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 355).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 358).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 351).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 352).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 362).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 341).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 340).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 366).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 353).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 332).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 336).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 359).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 345).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 363).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 333).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 365).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 338).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 343).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 364).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 33).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 328).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 367).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 334).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 354).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 357).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 356).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 342).jpg,173
2026-05-28T22:42:00.000+02:00,2026-05-28T22:47:00.000+02:00,File:E,35,35,File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 339).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 335).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 329).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 344).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 347).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 36).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 349).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 34).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 355).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 358).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 351).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 352).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 362).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 341).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 340).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 366).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 353).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 332).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 336).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 359).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 345).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 363).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 333).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 365).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 338).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 343).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 364).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 33).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 328).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 367).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 334).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 354).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 357).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 356).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 342).jpg,173
2026-05-28T22:40:00.000+02:00,2026-05-28T22:45:00.000+02:00,File:Mapillary,13,13,File:Mapillary (osmplus org) 2026-01-16 10H53M40S000 (4198559433750426 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M06S000 (1222672786482603 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H56M03S000 (1549542803017098 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H45M32S000 (2080654059336467 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M13S000 (1103912071765509 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H43M50S000 (1463085992039916 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H57M14S000 (912460117907611 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M37S000 (2120238172046874 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M36S000 (1622091892557767 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M47S000 (804398262611393 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H53M44S000 (873374608958091 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M55S000 (2187228345140204 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M28S000 (1618060695882308 at BaLnTDRd6SptgWsyhHuOZc).jpg,173
2026-05-28T22:41:00.000+02:00,2026-05-28T22:46:00.000+02:00,File:Mapillary,13,13,File:Mapillary (osmplus org) 2026-01-16 10H53M40S000 (4198559433750426 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M06S000 (1222672786482603 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H56M03S000 (1549542803017098 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H45M32S000 (2080654059336467 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M13S000 (1103912071765509 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H43M50S000 (1463085992039916 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H57M14S000 (912460117907611 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M37S000 (2120238172046874 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M36S000 (1622091892557767 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M47S000 (804398262611393 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H53M44S000 (873374608958091 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M55S000 (2187228345140204 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M28S000 (1618060695882308 at BaLnTDRd6SptgWsyhHuOZc).jpg,173
2026-05-28T22:42:00.000+02:00,2026-05-28T22:47:00.000+02:00,File:Mapillary,13,13,File:Mapillary (osmplus org) 2026-01-16 10H53M40S000 (4198559433750426 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M06S000 (1222672786482603 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H56M03S000 (1549542803017098 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H45M32S000 (2080654059336467 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M13S000 (1103912071765509 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H43M50S000 (1463085992039916 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H57M14S000 (912460117907611 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M37S000 (2120238172046874 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M36S000 (1622091892557767 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M47S000 (804398262611393 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H53M44S000 (873374608958091 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M55S000 (2187228345140204 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M28S000 (1618060695882308 at BaLnTDRd6SptgWsyhHuOZc).jpg,173
2026-05-28T22:43:00.000+02:00,2026-05-28T22:48:00.000+02:00,File:Mapillary,13,13,File:Mapillary (osmplus org) 2026-01-16 10H53M40S000 (4198559433750426 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M06S000 (1222672786482603 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H56M03S000 (1549542803017098 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H45M32S000 (2080654059336467 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M13S000 (1103912071765509 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H43M50S000 (1463085992039916 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H57M14S000 (912460117907611 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M37S000 (2120238172046874 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M36S000 (1622091892557767 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M47S000 (804398262611393 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H53M44S000 (873374608958091 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M55S000 (2187228345140204 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M28S000 (1618060695882308 at BaLnTDRd6SptgWsyhHuOZc).jpg,173
2026-05-28T22:39:00.000+02:00,2026-05-28T22:44:00.000+02:00,File:Mapillary,13,13,File:Mapillary (osmplus org) 2026-01-16 10H53M40S000 (4198559433750426 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M06S000 (1222672786482603 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H56M03S000 (1549542803017098 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H45M32S000 (2080654059336467 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M13S000 (1103912071765509 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H43M50S000 (1463085992039916 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H57M14S000 (912460117907611 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M37S000 (2120238172046874 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M36S000 (1622091892557767 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H49M47S000 (804398262611393 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H53M44S000 (873374608958091 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M55S000 (2187228345140204 at BaLnTDRd6SptgWsyhHuOZc).jpg | File:Mapillary (osmplus org) 2026-01-16 10H50M28S000 (1618060695882308 at BaLnTDRd6SptgWsyhHuOZc).jpg,173
