start_time,end_time,topic,article_count,total_edits,sample_titles,batch_id
2026-05-28T22:39:00.000+02:00,2026-05-28T22:44:00.000+02:00,File:E,24,23,File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 339).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 332).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 335).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 336).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 329).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 344).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 347).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 345).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 349).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 34).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 333).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 351).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 352).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 338).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 343).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 33).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 328).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 341).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 334).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 354).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 340).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 342).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 353).jpg,172
2026-05-28T22:43:00.000+02:00,2026-05-28T22:48:00.000+02:00,File:E,24,23,File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 339).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 332).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 335).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 336).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 329).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 344).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 347).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 345).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 349).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 34).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 333).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 351).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 352).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 338).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 343).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 33).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 328).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 341).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 334).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 354).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 340).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 342).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 353).jpg,172
2026-05-28T22:40:00.000+02:00,2026-05-28T22:45:00.000+02:00,File:E,24,23,File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 339).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 332).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 335).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 336).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 329).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 344).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 347).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 345).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 349).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 34).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 333).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 351).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 352).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 338).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 343).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 33).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 328).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 341).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 334).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 354).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 340).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 342).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 353).jpg,172
2026-05-28T22:41:00.000+02:00,2026-05-28T22:46:00.000+02:00,File:E,24,23,File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 339).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 332).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 335).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 336).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 329).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 344).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 347).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 345).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 349).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 34).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 333).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 351).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 352).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 338).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 343).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 33).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 328).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 341).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 334).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 354).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 340).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 342).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 353).jpg,172
2026-05-28T22:42:00.000+02:00,2026-05-28T22:47:00.000+02:00,File:E,24,23,File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 339).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 332).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 335).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 336).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 329).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 344).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 347).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 345).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 349).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 34).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 333).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 351).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 352).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 338).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 343).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 33).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 328).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 341).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 334).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 354).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 340).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 342).jpg | File:E Broad St - DPLA - 5f676fbc3c3830df2b28c1741ef442b4 (page 353).jpg,172
2026-05-28T22:39:00.000+02:00,2026-05-28T22:44:00.000+02:00,File:Grand,22,22,File:Grand Taste Tour 2016 (28655706756).jpg | File:Grand Taste Tour 2016 (28687685485).jpg | File:Grand Taste Tour 2016 (28655526296).jpg | File:Grand Taste Tour 2016 (28687718435).jpg | File:Grand Taste Tour 2016 (28687644965).jpg | File:Grand Taste Tour 2016 (28687886635).jpg | File:Grand Taste Tour 2016 (28687963005).jpg | File:Grand Taste Tour 2016 (28655632646).jpg | File:Grand Taste Tour 2016 (28687463985).jpg | File:Grand Taste Tour 2016 (28655349156).jpg | File:Grand Taste Tour 2016 (28687780805).jpg | File:Grand Taste Tour 2016 (28687626765).jpg | File:Grand Taste Tour 2016 (28687742455).jpg | File:Grand Taste Tour 2016 (28687520905).jpg | File:Grand Taste Tour 2016 (28655532196).jpg | File:Grand Taste Tour 2016 (28687752475).jpg | File:Grand Taste Tour 2016 (28655722686).jpg | File:Grand Taste Tour 2016 (28687707645).jpg | File:Grand Taste Tour 2016 (28687513905).jpg | File:Grand Taste Tour 2016 (28655378776).jpg | File:Grand Taste Tour 2016 (28687596735).jpg | File:Grand Taste Tour 2016 (28655615436).jpg,172
2026-05-28T22:41:00.000+02:00,2026-05-28T22:46:00.000+02:00,File:Grand,22,22,File:Grand Taste Tour 2016 (28655706756).jpg | File:Grand Taste Tour 2016 (28687685485).jpg | File:Grand Taste Tour 2016 (28655526296).jpg | File:Grand Taste Tour 2016 (28687718435).jpg | File:Grand Taste Tour 2016 (28687644965).jpg | File:Grand Taste Tour 2016 (28687886635).jpg | File:Grand Taste Tour 2016 (28687963005).jpg | File:Grand Taste Tour 2016 (28655632646).jpg | File:Grand Taste Tour 2016 (28687463985).jpg | File:Grand Taste Tour 2016 (28655349156).jpg | File:Grand Taste Tour 2016 (28687780805).jpg | File:Grand Taste Tour 2016 (28687626765).jpg | File:Grand Taste Tour 2016 (28687742455).jpg | File:Grand Taste Tour 2016 (28687520905).jpg | File:Grand Taste Tour 2016 (28655532196).jpg | File:Grand Taste Tour 2016 (28687752475).jpg | File:Grand Taste Tour 2016 (28655722686).jpg | File:Grand Taste Tour 2016 (28687707645).jpg | File:Grand Taste Tour 2016 (28687513905).jpg | File:Grand Taste Tour 2016 (28655378776).jpg | File:Grand Taste Tour 2016 (28687596735).jpg | File:Grand Taste Tour 2016 (28655615436).jpg,172
2026-05-28T22:42:00.000+02:00,2026-05-28T22:47:00.000+02:00,File:Grand,22,22,File:Grand Taste Tour 2016 (28655706756).jpg | File:Grand Taste Tour 2016 (28687685485).jpg | File:Grand Taste Tour 2016 (28655526296).jpg | File:Grand Taste Tour 2016 (28687718435).jpg | File:Grand Taste Tour 2016 (28687644965).jpg | File:Grand Taste Tour 2016 (28687886635).jpg | File:Grand Taste Tour 2016 (28687963005).jpg | File:Grand Taste Tour 2016 (28655632646).jpg | File:Grand Taste Tour 2016 (28687463985).jpg | File:Grand Taste Tour 2016 (28655349156).jpg | File:Grand Taste Tour 2016 (28687780805).jpg | File:Grand Taste Tour 2016 (28687626765).jpg | File:Grand Taste Tour 2016 (28687742455).jpg | File:Grand Taste Tour 2016 (28687520905).jpg | File:Grand Taste Tour 2016 (28655532196).jpg | File:Grand Taste Tour 2016 (28687752475).jpg | File:Grand Taste Tour 2016 (28655722686).jpg | File:Grand Taste Tour 2016 (28687707645).jpg | File:Grand Taste Tour 2016 (28687513905).jpg | File:Grand Taste Tour 2016 (28655378776).jpg | File:Grand Taste Tour 2016 (28687596735).jpg | File:Grand Taste Tour 2016 (28655615436).jpg,172
2026-05-28T22:43:00.000+02:00,2026-05-28T22:48:00.000+02:00,File:Grand,22,22,File:Grand Taste Tour 2016 (28655706756).jpg | File:Grand Taste Tour 2016 (28687685485).jpg | File:Grand Taste Tour 2016 (28655526296).jpg | File:Grand Taste Tour 2016 (28687718435).jpg | File:Grand Taste Tour 2016 (28687644965).jpg | File:Grand Taste Tour 2016 (28687886635).jpg | File:Grand Taste Tour 2016 (28687963005).jpg | File:Grand Taste Tour 2016 (28655632646).jpg | File:Grand Taste Tour 2016 (28687463985).jpg | File:Grand Taste Tour 2016 (28655349156).jpg | File:Grand Taste Tour 2016 (28687780805).jpg | File:Grand Taste Tour 2016 (28687626765).jpg | File:Grand Taste Tour 2016 (28687742455).jpg | File:Grand Taste Tour 2016 (28687520905).jpg | File:Grand Taste Tour 2016 (28655532196).jpg | File:Grand Taste Tour 2016 (28687752475).jpg | File:Grand Taste Tour 2016 (28655722686).jpg | File:Grand Taste Tour 2016 (28687707645).jpg | File:Grand Taste Tour 2016 (28687513905).jpg | File:Grand Taste Tour 2016 (28655378776).jpg | File:Grand Taste Tour 2016 (28687596735).jpg | File:Grand Taste Tour 2016 (28655615436).jpg,172
2026-05-28T22:40:00.000+02:00,2026-05-28T22:45:00.000+02:00,File:Grand,22,22,File:Grand Taste Tour 2016 (28655706756).jpg | File:Grand Taste Tour 2016 (28687685485).jpg | File:Grand Taste Tour 2016 (28655526296).jpg | File:Grand Taste Tour 2016 (28687718435).jpg | File:Grand Taste Tour 2016 (28687644965).jpg | File:Grand Taste Tour 2016 (28687886635).jpg | File:Grand Taste Tour 2016 (28687963005).jpg | File:Grand Taste Tour 2016 (28655632646).jpg | File:Grand Taste Tour 2016 (28687463985).jpg | File:Grand Taste Tour 2016 (28655349156).jpg | File:Grand Taste Tour 2016 (28687780805).jpg | File:Grand Taste Tour 2016 (28687626765).jpg | File:Grand Taste Tour 2016 (28687742455).jpg | File:Grand Taste Tour 2016 (28687520905).jpg | File:Grand Taste Tour 2016 (28655532196).jpg | File:Grand Taste Tour 2016 (28687752475).jpg | File:Grand Taste Tour 2016 (28655722686).jpg | File:Grand Taste Tour 2016 (28687707645).jpg | File:Grand Taste Tour 2016 (28687513905).jpg | File:Grand Taste Tour 2016 (28655378776).jpg | File:Grand Taste Tour 2016 (28687596735).jpg | File:Grand Taste Tour 2016 (28655615436).jpg,172
