start_time,end_time,user,edit_count,is_bot_flag,is_suspicious_flag,avg_length_diff,langs_edited,batch_id
2026-05-28T21:49:00.000+02:00,2026-05-28T21:54:00.000+02:00,SchlurcherBot,114,true,false,2042.6929824561403,"fr, commons",132
2026-05-28T21:50:00.000+02:00,2026-05-28T21:55:00.000+02:00,SchlurcherBot,114,true,false,2042.6929824561403,"fr, commons",132
2026-05-28T21:51:00.000+02:00,2026-05-28T21:56:00.000+02:00,SchlurcherBot,114,true,false,2042.6929824561403,"fr, commons",132
2026-05-28T21:52:00.000+02:00,2026-05-28T21:57:00.000+02:00,SchlurcherBot,114,true,false,2042.6929824561403,"fr, commons",132
2026-05-28T21:49:00.000+02:00,2026-05-28T21:54:00.000+02:00,MS Sakib,79,true,false,157.0253164556962,www,132
2026-05-28T21:51:00.000+02:00,2026-05-28T21:56:00.000+02:00,MS Sakib,79,true,false,157.0253164556962,www,132
2026-05-28T21:52:00.000+02:00,2026-05-28T21:57:00.000+02:00,MS Sakib,79,true,false,157.0253164556962,www,132
2026-05-28T21:50:00.000+02:00,2026-05-28T21:55:00.000+02:00,MS Sakib,79,true,false,157.0253164556962,www,132
2026-05-28T21:49:00.000+02:00,2026-05-28T21:54:00.000+02:00,İmmortalance,74,false,true,-327.5405405405405,www,132
2026-05-28T21:50:00.000+02:00,2026-05-28T21:55:00.000+02:00,İmmortalance,74,false,true,-327.5405405405405,www,132
2026-05-28T21:51:00.000+02:00,2026-05-28T21:56:00.000+02:00,İmmortalance,74,false,true,-327.5405405405405,www,132
2026-05-28T21:52:00.000+02:00,2026-05-28T21:57:00.000+02:00,İmmortalance,74,false,true,-327.5405405405405,www,132
2026-05-28T21:53:00.000+02:00,2026-05-28T21:58:00.000+02:00,SchlurcherBot,68,true,false,2028.1764705882354,"fr, commons",132
2026-05-28T21:49:00.000+02:00,2026-05-28T21:54:00.000+02:00,Nanahuatl,53,false,true,0.5094339622641509,"www, tr",132
2026-05-28T21:50:00.000+02:00,2026-05-28T21:55:00.000+02:00,Nanahuatl,53,false,true,0.5094339622641509,"www, tr",132
2026-05-28T21:51:00.000+02:00,2026-05-28T21:56:00.000+02:00,Nanahuatl,53,false,true,0.5094339622641509,"www, tr",132
2026-05-28T21:52:00.000+02:00,2026-05-28T21:57:00.000+02:00,Nanahuatl,53,false,true,0.5094339622641509,"www, tr",132
2026-05-28T21:53:00.000+02:00,2026-05-28T21:58:00.000+02:00,Nanahuatl,52,false,true,-2.1346153846153846,tr,132
2026-05-28T21:50:00.000+02:00,2026-05-28T21:55:00.000+02:00,DERDAKI ILIAS,51,false,true,110.0,www,132
2026-05-28T21:52:00.000+02:00,2026-05-28T21:57:00.000+02:00,DERDAKI ILIAS,51,false,true,110.0,www,132
2026-05-28T21:49:00.000+02:00,2026-05-28T21:54:00.000+02:00,DERDAKI ILIAS,51,false,true,110.0,www,132
