start_time,end_time,user,edit_count,is_bot_flag,is_suspicious_flag,avg_length_diff,langs_edited,batch_id
2026-05-28T19:42:00.000+02:00,2026-05-28T19:47:00.000+02:00,Ailura,71,false,true,-42.0,commons,14
2026-05-28T19:44:00.000+02:00,2026-05-28T19:49:00.000+02:00,Ailura,71,false,true,-42.0,commons,14
2026-05-28T19:46:00.000+02:00,2026-05-28T19:51:00.000+02:00,Ailura,71,false,true,-42.0,commons,14
2026-05-28T19:43:00.000+02:00,2026-05-28T19:48:00.000+02:00,Ailura,71,false,true,-42.0,commons,14
2026-05-28T19:45:00.000+02:00,2026-05-28T19:50:00.000+02:00,Ailura,71,false,true,-42.0,commons,14
2026-05-28T19:42:00.000+02:00,2026-05-28T19:47:00.000+02:00,SchlurcherBot,63,true,false,2147.15873015873,"commons, en",14
2026-05-28T19:43:00.000+02:00,2026-05-28T19:48:00.000+02:00,SchlurcherBot,63,true,false,2147.15873015873,"commons, en",14
2026-05-28T19:44:00.000+02:00,2026-05-28T19:49:00.000+02:00,SchlurcherBot,63,true,false,2147.15873015873,"commons, en",14
2026-05-28T19:45:00.000+02:00,2026-05-28T19:50:00.000+02:00,SchlurcherBot,63,true,false,2147.15873015873,"commons, en",14
2026-05-28T19:46:00.000+02:00,2026-05-28T19:51:00.000+02:00,SchlurcherBot,63,true,false,2147.15873015873,"commons, en",14
2026-05-28T19:42:00.000+02:00,2026-05-28T19:47:00.000+02:00,MS Sakib,42,true,false,157.35714285714286,www,14
2026-05-28T19:45:00.000+02:00,2026-05-28T19:50:00.000+02:00,MS Sakib,42,true,false,157.35714285714286,www,14
2026-05-28T19:46:00.000+02:00,2026-05-28T19:51:00.000+02:00,MS Sakib,42,true,false,157.35714285714286,www,14
2026-05-28T19:43:00.000+02:00,2026-05-28T19:48:00.000+02:00,MS Sakib,42,true,false,157.35714285714286,www,14
2026-05-28T19:44:00.000+02:00,2026-05-28T19:49:00.000+02:00,MS Sakib,42,true,false,157.35714285714286,www,14
2026-05-28T19:43:00.000+02:00,2026-05-28T19:48:00.000+02:00,İmmortalance,34,false,true,-422.20588235294116,www,14
2026-05-28T19:44:00.000+02:00,2026-05-28T19:49:00.000+02:00,İmmortalance,34,false,true,-422.20588235294116,www,14
2026-05-28T19:46:00.000+02:00,2026-05-28T19:51:00.000+02:00,İmmortalance,34,false,true,-422.20588235294116,www,14
2026-05-28T19:42:00.000+02:00,2026-05-28T19:47:00.000+02:00,İmmortalance,34,false,true,-422.20588235294116,www,14
2026-05-28T19:45:00.000+02:00,2026-05-28T19:50:00.000+02:00,İmmortalance,34,false,true,-422.20588235294116,www,14
2026-05-28T19:43:00.000+02:00,2026-05-28T19:48:00.000+02:00,DPLA bot,29,true,false,23051.03448275862,commons,14
2026-05-28T19:44:00.000+02:00,2026-05-28T19:49:00.000+02:00,DPLA bot,29,true,false,23051.03448275862,commons,14
2026-05-28T19:46:00.000+02:00,2026-05-28T19:51:00.000+02:00,DPLA bot,29,true,false,23051.03448275862,commons,14
2026-05-28T19:42:00.000+02:00,2026-05-28T19:47:00.000+02:00,DPLA bot,29,true,false,23051.03448275862,commons,14
2026-05-28T19:45:00.000+02:00,2026-05-28T19:50:00.000+02:00,DPLA bot,29,true,false,23051.03448275862,commons,14
2026-05-28T19:42:00.000+02:00,2026-05-28T19:47:00.000+02:00,LiMrBot,28,true,false,-77.32142857142857,www,14
2026-05-28T19:45:00.000+02:00,2026-05-28T19:50:00.000+02:00,LiMrBot,28,true,false,-77.32142857142857,www,14
