start_time,end_time,user,edit_count,is_bot_flag,is_suspicious_flag,avg_length_diff,langs_edited,batch_id
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,SchlurcherBot,303,true,false,2143.910891089109,"es, commons",92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,SchlurcherBot,259,true,false,2094.5328185328185,"es, commons",92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,MS Sakib,206,true,false,157.9126213592233,www,92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,İmmortalance,189,false,false,74.5026455026455,www,92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,Emijrpbot,182,true,false,1167.098901098901,commons,92
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,SchlurcherBot,176,true,false,2037.1022727272727,"es, commons",92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,MS Sakib,175,true,false,157.41142857142856,www,92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,İmmortalance,162,false,false,74.03086419753086,www,92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,PantheraLeo1359531,157,false,false,2389.1337579617834,commons,92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,Emijrpbot,150,true,false,1221.6466666666668,commons,92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,DERDAKI ILIAS,143,false,false,109.97202797202797,www,92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,DPLA bot,137,true,false,23976.861313868612,commons,92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,PantheraLeo1359531,124,false,false,2444.564516129032,commons,92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,DERDAKI ILIAS,120,false,false,109.96666666666667,www,92
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,MS Sakib,117,true,false,154.46153846153845,www,92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,DPLA bot,116,true,false,23915.370689655174,commons,92
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,Emijrpbot,100,true,false,1283.63,commons,92
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,İmmortalance,99,false,false,73.60606060606061,www,92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,Reinheitsgebot,92,true,false,415.0869565217391,www,92
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,DERDAKI ILIAS,81,false,false,110.0,www,92
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,DPLA bot,78,true,false,23900.0,commons,92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,Reinheitsgebot,78,true,false,415.1025641025641,www,92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,JJMC89 bot III,70,true,false,15.028571428571428,"www, en",92
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,PantheraLeo1359531,64,false,false,2885.5625,commons,92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,JJMC89 bot III,61,true,false,15.01639344262295,"www, en",92
2026-05-28T21:13:00.000+02:00,2026-05-28T21:18:00.000+02:00,SchlurcherBot,57,true,false,1867.9473684210527,"es, commons",92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,OpalYosutebito,56,false,false,3.9464285714285716,en,92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,NeptuneBot,54,true,false,-0.8703703703703703,bs,92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,OpalYosutebito,52,false,false,4.25,en,92
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,Reinheitsgebot,52,true,false,415.11538461538464,www,92
2026-05-28T21:14:00.000+02:00,2026-05-28T21:19:00.000+02:00,SchlurcherBot,48,true,false,1847.3333333333333,"es, commons",92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,NeptuneBot,46,true,false,-0.8913043478260869,bs,92
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,JJMC89 bot III,41,true,false,15.024390243902438,"www, en",92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,LucaDrBiondi,39,false,false,511.6666666666667,www,92
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,OpalYosutebito,37,false,false,3.324324324324324,en,92
2026-05-28T21:13:00.000+02:00,2026-05-28T21:18:00.000+02:00,MS Sakib,37,true,false,135.13513513513513,www,92
2026-05-28T21:13:00.000+02:00,2026-05-28T21:18:00.000+02:00,Emijrpbot,35,true,false,1200.5428571428572,commons,92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,LucaDrBiondi,33,false,false,490.969696969697,www,92
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,NeptuneBot,31,true,false,-0.8709677419354839,bs,92
2026-05-28T21:14:00.000+02:00,2026-05-28T21:19:00.000+02:00,Emijrpbot,30,true,false,1207.2,commons,92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,GreenC bot,29,true,false,17.103448275862068,en,92
2026-05-28T21:14:00.000+02:00,2026-05-28T21:19:00.000+02:00,MS Sakib,29,true,false,128.48275862068965,www,92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,DOPBot,28,true,false,1009.25,commons,92
2026-05-28T21:13:00.000+02:00,2026-05-28T21:18:00.000+02:00,DERDAKI ILIAS,28,false,false,110.0,www,92
2026-05-28T21:13:00.000+02:00,2026-05-28T21:18:00.000+02:00,DPLA bot,26,true,false,24222.26923076923,commons,92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,GreenC bot,25,true,false,21.2,en,92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,Jeffrey34555,25,false,false,-39.44,en,92
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,DOPBot,24,true,false,1008.9583333333334,commons,92
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,LucaDrBiondi,24,false,false,482.3333333333333,www,92
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,InceptionBot,23,true,false,493.5652173913044,en,92
