start_time,end_time,user,edit_count,is_bot_flag,is_suspicious_flag,avg_length_diff,langs_edited,batch_id
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,SchlurcherBot,255,true,false,2199.7372549019606,"es, commons",89
2026-05-28T21:09:00.000+02:00,2026-05-28T21:14:00.000+02:00,SchlurcherBot,255,true,false,2199.7372549019606,"es, commons",89
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,SchlurcherBot,211,true,false,2150.7677725118483,"es, commons",89
2026-05-28T21:09:00.000+02:00,2026-05-28T21:14:00.000+02:00,MS Sakib,177,true,false,162.73446327683615,www,89
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,MS Sakib,177,true,false,162.73446327683615,www,89
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,Emijrpbot,152,true,false,1159.1842105263158,commons,89
2026-05-28T21:09:00.000+02:00,2026-05-28T21:14:00.000+02:00,Emijrpbot,152,true,false,1159.1842105263158,commons,89
2026-05-28T21:09:00.000+02:00,2026-05-28T21:14:00.000+02:00,PantheraLeo1359531,149,false,true,2229.979865771812,commons,89
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,PantheraLeo1359531,149,false,true,2229.979865771812,commons,89
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,MS Sakib,146,true,false,163.15753424657535,www,89
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,SchlurcherBot,128,true,false,2108.265625,"es, commons",89
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,DERDAKI ILIAS,120,false,true,109.96666666666667,www,89
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,Emijrpbot,120,true,false,1225.2583333333334,commons,89
2026-05-28T21:09:00.000+02:00,2026-05-28T21:14:00.000+02:00,DERDAKI ILIAS,120,false,true,109.96666666666667,www,89
2026-05-28T21:09:00.000+02:00,2026-05-28T21:14:00.000+02:00,DPLA bot,116,true,false,23933.51724137931,commons,89
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,DPLA bot,116,true,false,23933.51724137931,commons,89
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,PantheraLeo1359531,116,false,true,2243.956896551724,commons,89
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,DERDAKI ILIAS,97,false,true,109.95876288659794,www,89
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,DPLA bot,95,true,false,23848.852631578946,commons,89
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,MS Sakib,88,true,false,163.02272727272728,www,89
2026-05-28T21:09:00.000+02:00,2026-05-28T21:14:00.000+02:00,Reinheitsgebot,80,true,false,415.05,www,89
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,Reinheitsgebot,80,true,false,415.05,www,89
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,Emijrpbot,70,true,false,1316.3857142857144,commons,89
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,Reinheitsgebot,66,true,false,415.06060606060606,www,89
2026-05-28T21:09:00.000+02:00,2026-05-28T21:14:00.000+02:00,JJMC89 bot III,58,true,false,15.03448275862069,"www, en",89
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,JJMC89 bot III,58,true,false,15.03448275862069,"www, en",89
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,DERDAKI ILIAS,58,false,true,110.0,www,89
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,DPLA bot,57,true,false,23783.473684210527,commons,89
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,PantheraLeo1359531,56,false,true,2533.0178571428573,commons,89
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,JJMC89 bot III,49,true,false,15.020408163265307,"www, en",89
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,Reinheitsgebot,40,true,false,415.05,www,89
2026-05-28T21:09:00.000+02:00,2026-05-28T21:14:00.000+02:00,LucaDrBiondi,33,false,true,524.4545454545455,www,89
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,LucaDrBiondi,33,false,true,524.4545454545455,www,89
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,JJMC89 bot III,29,true,false,15.03448275862069,"www, en",89
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,LucaDrBiondi,27,false,true,502.0,www,89
2026-05-28T21:09:00.000+02:00,2026-05-28T21:14:00.000+02:00,DOPBot,24,true,false,1009.375,commons,89
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,DOPBot,24,true,false,1009.375,commons,89
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,DOPBot,20,true,false,1009.05,commons,89
2026-05-28T21:09:00.000+02:00,2026-05-28T21:14:00.000+02:00,InceptionBot,19,true,false,338.1578947368421,en,89
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,InceptionBot,19,true,false,338.1578947368421,en,89
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,LucaDrBiondi,18,false,true,496.0,www,89
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,InceptionBot,17,true,false,262.3529411764706,en,89
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,InceptionBot,13,true,false,90.15384615384616,en,89
2026-05-28T21:09:00.000+02:00,2026-05-28T21:14:00.000+02:00,Kristbaumbot,12,true,false,74.25,www,89
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,Kristbaumbot,12,true,false,74.25,www,89
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,DOPBot,12,true,false,1007.25,commons,89
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,Rkieferbot,11,true,false,500.3636363636364,commons,89
2026-05-28T21:09:00.000+02:00,2026-05-28T21:14:00.000+02:00,Rkieferbot,11,true,false,500.3636363636364,commons,89
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,Kristbaumbot,9,true,false,73.88888888888889,www,89
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,Rkieferbot,9,true,false,500.44444444444446,commons,89
