start_time,end_time,user,edit_count,is_bot_flag,is_suspicious_flag,avg_length_diff,langs_edited,batch_id
2026-05-28T20:54:00.000+02:00,2026-05-28T20:59:00.000+02:00,SchlurcherBot,169,true,false,2525.408284023669,"de, commons",68
2026-05-28T20:55:00.000+02:00,2026-05-28T21:00:00.000+02:00,SchlurcherBot,153,true,false,2550.1830065359477,"de, commons",68
2026-05-28T20:54:00.000+02:00,2026-05-28T20:59:00.000+02:00,MS Sakib,126,true,false,148.75396825396825,www,68
2026-05-28T20:54:00.000+02:00,2026-05-28T20:59:00.000+02:00,İmmortalance,126,false,true,75.32539682539682,www,68
2026-05-28T20:54:00.000+02:00,2026-05-28T20:59:00.000+02:00,Emijrpbot,116,true,false,1034.8189655172414,commons,68
2026-05-28T20:55:00.000+02:00,2026-05-28T21:00:00.000+02:00,MS Sakib,116,true,false,149.17241379310346,www,68
2026-05-28T20:55:00.000+02:00,2026-05-28T21:00:00.000+02:00,Emijrpbot,112,true,false,1026.8125,commons,68
2026-05-28T20:55:00.000+02:00,2026-05-28T21:00:00.000+02:00,İmmortalance,101,false,true,75.29702970297029,www,68
2026-05-28T20:54:00.000+02:00,2026-05-28T20:59:00.000+02:00,DPLA bot,83,true,false,24118.4578313253,commons,68
2026-05-28T20:55:00.000+02:00,2026-05-28T21:00:00.000+02:00,DPLA bot,77,true,false,24046.532467532466,commons,68
2026-05-28T20:54:00.000+02:00,2026-05-28T20:59:00.000+02:00,DERDAKI ILIAS,76,false,true,116.21052631578948,www,68
2026-05-28T20:55:00.000+02:00,2026-05-28T21:00:00.000+02:00,DERDAKI ILIAS,69,false,true,115.91304347826087,www,68
2026-05-28T20:56:00.000+02:00,2026-05-28T21:01:00.000+02:00,SchlurcherBot,52,true,false,2726.8653846153848,commons,68
2026-05-28T20:57:00.000+02:00,2026-05-28T21:02:00.000+02:00,SchlurcherBot,52,true,false,2726.8653846153848,commons,68
2026-05-28T20:54:00.000+02:00,2026-05-28T20:59:00.000+02:00,Reinheitsgebot,45,true,false,422.2888888888889,www,68
2026-05-28T20:55:00.000+02:00,2026-05-28T21:00:00.000+02:00,Reinheitsgebot,40,true,false,422.75,www,68
2026-05-28T20:54:00.000+02:00,2026-05-28T20:59:00.000+02:00,JJMC89 bot III,40,true,false,15.0,"www, en",68
2026-05-28T20:56:00.000+02:00,2026-05-28T21:01:00.000+02:00,MS Sakib,39,true,false,153.30769230769232,www,68
2026-05-28T20:57:00.000+02:00,2026-05-28T21:02:00.000+02:00,MS Sakib,39,true,false,153.30769230769232,www,68
2026-05-28T20:54:00.000+02:00,2026-05-28T20:59:00.000+02:00,PantheraLeo1359531,36,false,false,5137.611111111111,commons,68
2026-05-28T20:56:00.000+02:00,2026-05-28T21:01:00.000+02:00,İmmortalance,36,false,true,75.38888888888889,www,68
2026-05-28T20:57:00.000+02:00,2026-05-28T21:02:00.000+02:00,İmmortalance,36,false,true,75.38888888888889,www,68
2026-05-28T20:55:00.000+02:00,2026-05-28T21:00:00.000+02:00,JJMC89 bot III,36,true,false,15.0,"www, en",68
