start_time,end_time,user,edit_count,is_bot_flag,is_suspicious_flag,avg_length_diff,langs_edited,batch_id
2026-05-28T20:05:00.000+02:00,2026-05-28T20:10:00.000+02:00,SchlurcherBot,53,true,false,2013.301886792453,commons,38
2026-05-28T20:06:00.000+02:00,2026-05-28T20:11:00.000+02:00,SchlurcherBot,53,true,false,2013.301886792453,commons,38
2026-05-28T20:07:00.000+02:00,2026-05-28T20:12:00.000+02:00,SchlurcherBot,53,true,false,2013.301886792453,commons,38
2026-05-28T20:08:00.000+02:00,2026-05-28T20:13:00.000+02:00,SchlurcherBot,53,true,false,2013.301886792453,commons,38
2026-05-28T20:06:00.000+02:00,2026-05-28T20:11:00.000+02:00,Mr.Ibrahembot,45,true,false,615.8,"www, ar",38
2026-05-28T20:07:00.000+02:00,2026-05-28T20:12:00.000+02:00,Mr.Ibrahembot,45,true,false,615.8,"www, ar",38
2026-05-28T20:05:00.000+02:00,2026-05-28T20:10:00.000+02:00,Mr.Ibrahembot,45,true,false,615.8,"www, ar",38
2026-05-28T20:08:00.000+02:00,2026-05-28T20:13:00.000+02:00,Mr.Ibrahembot,45,true,false,615.8,"www, ar",38
2026-05-28T20:09:00.000+02:00,2026-05-28T20:14:00.000+02:00,SchlurcherBot,35,true,false,2002.8857142857144,commons,38
2026-05-28T20:06:00.000+02:00,2026-05-28T20:11:00.000+02:00,MS Sakib,26,true,false,131.6153846153846,www,38
2026-05-28T20:07:00.000+02:00,2026-05-28T20:12:00.000+02:00,MS Sakib,26,true,false,131.6153846153846,www,38
2026-05-28T20:08:00.000+02:00,2026-05-28T20:13:00.000+02:00,MS Sakib,26,true,false,131.6153846153846,www,38
2026-05-28T20:05:00.000+02:00,2026-05-28T20:10:00.000+02:00,MS Sakib,26,true,false,131.6153846153846,www,38
2026-05-28T20:07:00.000+02:00,2026-05-28T20:12:00.000+02:00,DPLA bot,21,true,false,24864.809523809523,commons,38
2026-05-28T20:08:00.000+02:00,2026-05-28T20:13:00.000+02:00,DPLA bot,21,true,false,24864.809523809523,commons,38
2026-05-28T20:05:00.000+02:00,2026-05-28T20:10:00.000+02:00,DPLA bot,21,true,false,24864.809523809523,commons,38
2026-05-28T20:06:00.000+02:00,2026-05-28T20:11:00.000+02:00,DPLA bot,21,true,false,24864.809523809523,commons,38
2026-05-28T20:09:00.000+02:00,2026-05-28T20:14:00.000+02:00,Mr.Ibrahembot,20,true,false,720.85,www,38
2026-05-28T20:09:00.000+02:00,2026-05-28T20:14:00.000+02:00,MS Sakib,20,true,false,128.7,www,38
2026-05-28T20:05:00.000+02:00,2026-05-28T20:10:00.000+02:00,Mepherl,19,false,false,418.0,www,38
2026-05-28T20:06:00.000+02:00,2026-05-28T20:11:00.000+02:00,Mepherl,19,false,false,418.0,www,38
2026-05-28T20:08:00.000+02:00,2026-05-28T20:13:00.000+02:00,Mepherl,19,false,false,418.0,www,38
2026-05-28T20:07:00.000+02:00,2026-05-28T20:12:00.000+02:00,Mepherl,19,false,false,418.0,www,38
2026-05-28T20:05:00.000+02:00,2026-05-28T20:10:00.000+02:00,Emijrpbot,18,true,false,1524.6666666666667,commons,38
2026-05-28T20:06:00.000+02:00,2026-05-28T20:11:00.000+02:00,Emijrpbot,18,true,false,1524.6666666666667,commons,38
2026-05-28T20:07:00.000+02:00,2026-05-28T20:12:00.000+02:00,Emijrpbot,18,true,false,1524.6666666666667,commons,38
2026-05-28T20:08:00.000+02:00,2026-05-28T20:13:00.000+02:00,Emijrpbot,18,true,false,1524.6666666666667,commons,38
2026-05-28T20:09:00.000+02:00,2026-05-28T20:14:00.000+02:00,DPLA bot,15,true,false,24795.0,commons,38
2026-05-28T20:05:00.000+02:00,2026-05-28T20:10:00.000+02:00,DERDAKI ILIAS,14,false,false,106.0,www,38
2026-05-28T20:05:00.000+02:00,2026-05-28T20:10:00.000+02:00,Reinheitsgebot,14,true,false,426.7142857142857,www,38
2026-05-28T20:07:00.000+02:00,2026-05-28T20:12:00.000+02:00,DERDAKI ILIAS,14,false,false,106.0,www,38
2026-05-28T20:07:00.000+02:00,2026-05-28T20:12:00.000+02:00,Reinheitsgebot,14,true,false,426.7142857142857,www,38
2026-05-28T20:08:00.000+02:00,2026-05-28T20:13:00.000+02:00,Reinheitsgebot,14,true,false,426.7142857142857,www,38
2026-05-28T20:06:00.000+02:00,2026-05-28T20:11:00.000+02:00,DERDAKI ILIAS,14,false,false,106.0,www,38
2026-05-28T20:06:00.000+02:00,2026-05-28T20:11:00.000+02:00,Reinheitsgebot,14,true,false,426.7142857142857,www,38
2026-05-28T20:08:00.000+02:00,2026-05-28T20:13:00.000+02:00,DERDAKI ILIAS,14,false,false,106.0,www,38
2026-05-28T20:09:00.000+02:00,2026-05-28T20:14:00.000+02:00,Mepherl,13,false,false,418.0,www,38
2026-05-28T20:09:00.000+02:00,2026-05-28T20:14:00.000+02:00,Emijrpbot,13,true,false,1476.2307692307693,commons,38
2026-05-28T20:09:00.000+02:00,2026-05-28T20:14:00.000+02:00,Reinheitsgebot,10,true,false,428.9,www,38
2026-05-28T20:09:00.000+02:00,2026-05-28T20:14:00.000+02:00,DERDAKI ILIAS,8,false,false,106.0,www,38
2026-05-28T20:07:00.000+02:00,2026-05-28T20:12:00.000+02:00,Zafer,7,false,false,435.42857142857144,commons,38
2026-05-28T20:05:00.000+02:00,2026-05-28T20:10:00.000+02:00,Zafer,7,false,false,435.42857142857144,commons,38
2026-05-28T20:06:00.000+02:00,2026-05-28T20:11:00.000+02:00,Zafer,7,false,false,435.42857142857144,commons,38
2026-05-28T20:08:00.000+02:00,2026-05-28T20:13:00.000+02:00,Zafer,7,false,false,435.42857142857144,commons,38
2026-05-28T20:09:00.000+02:00,2026-05-28T20:14:00.000+02:00,Zafer,7,false,false,435.42857142857144,commons,38
2026-05-28T20:05:00.000+02:00,2026-05-28T20:10:00.000+02:00,DOPBot,5,true,false,1191.6,commons,38
2026-05-28T20:05:00.000+02:00,2026-05-28T20:10:00.000+02:00,Fma12,5,false,false,747.0,commons,38
2026-05-28T20:05:00.000+02:00,2026-05-28T20:10:00.000+02:00,İmmortalance,5,false,false,-432.8,www,38
2026-05-28T20:06:00.000+02:00,2026-05-28T20:11:00.000+02:00,DOPBot,5,true,false,1191.6,commons,38
2026-05-28T20:06:00.000+02:00,2026-05-28T20:11:00.000+02:00,Fma12,5,false,false,747.0,commons,38
