start_time,end_time,user,edit_count,is_bot_flag,is_suspicious_flag,avg_length_diff,langs_edited,batch_id
2026-05-28T21:56:00.000+02:00,2026-05-28T22:01:00.000+02:00,Hassocks5489,197,false,true,62.0,commons,144
2026-05-28T21:57:00.000+02:00,2026-05-28T22:02:00.000+02:00,Hassocks5489,192,false,true,62.0,commons,144
2026-05-28T21:58:00.000+02:00,2026-05-28T22:03:00.000+02:00,Hassocks5489,192,false,true,62.0,commons,144
2026-05-28T21:59:00.000+02:00,2026-05-28T22:04:00.000+02:00,Hassocks5489,192,false,true,62.0,commons,144
2026-05-28T22:00:00.000+02:00,2026-05-28T22:05:00.000+02:00,Hassocks5489,192,false,true,62.0,commons,144
2026-05-28T21:56:00.000+02:00,2026-05-28T22:01:00.000+02:00,SchlurcherBot,119,true,false,1980.4285714285713,"es, fr, commons",144
2026-05-28T21:58:00.000+02:00,2026-05-28T22:03:00.000+02:00,SchlurcherBot,109,true,false,2012.651376146789,"es, fr, commons",144
2026-05-28T21:57:00.000+02:00,2026-05-28T22:02:00.000+02:00,SchlurcherBot,109,true,false,2012.651376146789,"es, fr, commons",144
2026-05-28T21:59:00.000+02:00,2026-05-28T22:04:00.000+02:00,SchlurcherBot,109,true,false,2012.651376146789,"es, fr, commons",144
2026-05-28T22:00:00.000+02:00,2026-05-28T22:05:00.000+02:00,SchlurcherBot,109,true,false,2012.651376146789,"es, fr, commons",144
2026-05-28T21:56:00.000+02:00,2026-05-28T22:01:00.000+02:00,MS Sakib,77,true,false,158.1038961038961,www,144
2026-05-28T22:00:00.000+02:00,2026-05-28T22:05:00.000+02:00,MS Sakib,69,true,false,159.43478260869566,www,144
2026-05-28T21:57:00.000+02:00,2026-05-28T22:02:00.000+02:00,MS Sakib,69,true,false,159.43478260869566,www,144
2026-05-28T21:59:00.000+02:00,2026-05-28T22:04:00.000+02:00,MS Sakib,69,true,false,159.43478260869566,www,144
2026-05-28T21:58:00.000+02:00,2026-05-28T22:03:00.000+02:00,MS Sakib,69,true,false,159.43478260869566,www,144
2026-05-28T21:56:00.000+02:00,2026-05-28T22:01:00.000+02:00,Emijrpbot,52,true,false,829.5192307692307,commons,144
2026-05-28T21:57:00.000+02:00,2026-05-28T22:02:00.000+02:00,Emijrpbot,50,true,false,848.58,commons,144
2026-05-28T21:56:00.000+02:00,2026-05-28T22:01:00.000+02:00,DERDAKI ILIAS,50,false,true,110.78,www,144
2026-05-28T21:59:00.000+02:00,2026-05-28T22:04:00.000+02:00,Emijrpbot,50,true,false,848.58,commons,144
2026-05-28T21:58:00.000+02:00,2026-05-28T22:03:00.000+02:00,Emijrpbot,50,true,false,848.58,commons,144
2026-05-28T22:00:00.000+02:00,2026-05-28T22:05:00.000+02:00,Emijrpbot,50,true,false,848.58,commons,144
2026-05-28T22:00:00.000+02:00,2026-05-28T22:05:00.000+02:00,DERDAKI ILIAS,47,false,true,110.82978723404256,www,144
2026-05-28T21:58:00.000+02:00,2026-05-28T22:03:00.000+02:00,DERDAKI ILIAS,47,false,true,110.82978723404256,www,144
2026-05-28T21:59:00.000+02:00,2026-05-28T22:04:00.000+02:00,DERDAKI ILIAS,47,false,true,110.82978723404256,www,144
2026-05-28T21:57:00.000+02:00,2026-05-28T22:02:00.000+02:00,DERDAKI ILIAS,47,false,true,110.82978723404256,www,144
2026-05-28T21:57:00.000+02:00,2026-05-28T22:02:00.000+02:00,LiMrBot,46,true,false,3.630434782608696,www,144
2026-05-28T21:58:00.000+02:00,2026-05-28T22:03:00.000+02:00,LiMrBot,46,true,false,3.630434782608696,www,144
2026-05-28T21:56:00.000+02:00,2026-05-28T22:01:00.000+02:00,LiMrBot,46,true,false,3.630434782608696,www,144
2026-05-28T21:59:00.000+02:00,2026-05-28T22:04:00.000+02:00,LiMrBot,46,true,false,3.630434782608696,www,144
2026-05-28T22:00:00.000+02:00,2026-05-28T22:05:00.000+02:00,LiMrBot,46,true,false,3.630434782608696,www,144
2026-05-28T21:56:00.000+02:00,2026-05-28T22:01:00.000+02:00,DPLA bot,37,true,false,23438.486486486487,commons,144
2026-05-28T21:59:00.000+02:00,2026-05-28T22:04:00.000+02:00,DPLA bot,33,true,false,23408.39393939394,commons,144
2026-05-28T21:58:00.000+02:00,2026-05-28T22:03:00.000+02:00,DPLA bot,33,true,false,23408.39393939394,commons,144
2026-05-28T22:00:00.000+02:00,2026-05-28T22:05:00.000+02:00,DPLA bot,33,true,false,23408.39393939394,commons,144
2026-05-28T21:57:00.000+02:00,2026-05-28T22:02:00.000+02:00,DPLA bot,33,true,false,23408.39393939394,commons,144
2026-05-28T21:58:00.000+02:00,2026-05-28T22:03:00.000+02:00,Reinheitsgebot,31,true,false,421.0967741935484,www,144
2026-05-28T21:56:00.000+02:00,2026-05-28T22:01:00.000+02:00,Reinheitsgebot,31,true,false,421.0967741935484,www,144
2026-05-28T21:57:00.000+02:00,2026-05-28T22:02:00.000+02:00,Reinheitsgebot,31,true,false,421.0967741935484,www,144
2026-05-28T21:59:00.000+02:00,2026-05-28T22:04:00.000+02:00,Reinheitsgebot,31,true,false,421.0967741935484,www,144
2026-05-28T22:00:00.000+02:00,2026-05-28T22:05:00.000+02:00,Reinheitsgebot,31,true,false,421.0967741935484,www,144
2026-05-28T21:56:00.000+02:00,2026-05-28T22:01:00.000+02:00,PantheraLeo1359531,19,false,true,5458.210526315789,commons,144
2026-05-28T21:56:00.000+02:00,2026-05-28T22:01:00.000+02:00,GreenC bot,18,true,false,60.111111111111114,en,144
2026-05-28T21:56:00.000+02:00,2026-05-28T22:01:00.000+02:00,NeptuneBot,18,true,false,-0.9444444444444444,bs,144
2026-05-28T21:59:00.000+02:00,2026-05-28T22:04:00.000+02:00,PantheraLeo1359531,17,false,true,5705.294117647059,commons,144
