start_time,end_time,user,edit_count,is_bot_flag,is_suspicious_flag,avg_length_diff,langs_edited,batch_id
2026-05-28T22:07:00.000+02:00,2026-05-28T22:12:00.000+02:00,Hassocks5489,48,false,true,62.0,commons,154
2026-05-28T22:08:00.000+02:00,2026-05-28T22:13:00.000+02:00,Hassocks5489,48,false,true,62.0,commons,154
2026-05-28T22:09:00.000+02:00,2026-05-28T22:14:00.000+02:00,Hassocks5489,48,false,true,62.0,commons,154
2026-05-28T22:06:00.000+02:00,2026-05-28T22:11:00.000+02:00,Hassocks5489,48,false,true,62.0,commons,154
2026-05-28T22:06:00.000+02:00,2026-05-28T22:11:00.000+02:00,İmmortalance,44,false,true,-238.47727272727272,www,154
2026-05-28T22:07:00.000+02:00,2026-05-28T22:12:00.000+02:00,İmmortalance,44,false,true,-238.47727272727272,www,154
2026-05-28T22:09:00.000+02:00,2026-05-28T22:14:00.000+02:00,İmmortalance,44,false,true,-238.47727272727272,www,154
2026-05-28T22:08:00.000+02:00,2026-05-28T22:13:00.000+02:00,İmmortalance,44,false,true,-238.47727272727272,www,154
2026-05-28T22:06:00.000+02:00,2026-05-28T22:11:00.000+02:00,SchlurcherBot,43,true,false,1948.093023255814,"es, commons",154
2026-05-28T22:07:00.000+02:00,2026-05-28T22:12:00.000+02:00,SchlurcherBot,43,true,false,1948.093023255814,"es, commons",154
2026-05-28T22:08:00.000+02:00,2026-05-28T22:13:00.000+02:00,SchlurcherBot,43,true,false,1948.093023255814,"es, commons",154
2026-05-28T22:09:00.000+02:00,2026-05-28T22:14:00.000+02:00,SchlurcherBot,43,true,false,1948.093023255814,"es, commons",154
2026-05-28T22:10:00.000+02:00,2026-05-28T22:15:00.000+02:00,SchlurcherBot,34,true,false,2008.6176470588234,"es, commons",154
2026-05-28T22:10:00.000+02:00,2026-05-28T22:15:00.000+02:00,Hassocks5489,32,false,true,62.0,commons,154
2026-05-28T22:10:00.000+02:00,2026-05-28T22:15:00.000+02:00,İmmortalance,30,false,true,-182.93333333333334,www,154
2026-05-28T22:08:00.000+02:00,2026-05-28T22:13:00.000+02:00,MS Sakib,28,true,false,143.60714285714286,www,154
2026-05-28T22:06:00.000+02:00,2026-05-28T22:11:00.000+02:00,MS Sakib,28,true,false,143.60714285714286,www,154
2026-05-28T22:07:00.000+02:00,2026-05-28T22:12:00.000+02:00,MS Sakib,28,true,false,143.60714285714286,www,154
2026-05-28T22:09:00.000+02:00,2026-05-28T22:14:00.000+02:00,MS Sakib,28,true,false,143.60714285714286,www,154
2026-05-28T22:06:00.000+02:00,2026-05-28T22:11:00.000+02:00,Akbarali,26,false,true,127.0,www,154
2026-05-28T22:07:00.000+02:00,2026-05-28T22:12:00.000+02:00,Akbarali,26,false,true,127.0,www,154
2026-05-28T22:08:00.000+02:00,2026-05-28T22:13:00.000+02:00,Akbarali,26,false,true,127.0,www,154
2026-05-28T22:09:00.000+02:00,2026-05-28T22:14:00.000+02:00,Akbarali,26,false,true,127.0,www,154
2026-05-28T22:10:00.000+02:00,2026-05-28T22:15:00.000+02:00,MS Sakib,22,true,false,143.0909090909091,www,154
2026-05-28T22:08:00.000+02:00,2026-05-28T22:13:00.000+02:00,GeorgDerReisende,21,false,true,33.0,commons,154
2026-05-28T22:06:00.000+02:00,2026-05-28T22:11:00.000+02:00,GeorgDerReisende,21,false,true,33.0,commons,154
2026-05-28T22:07:00.000+02:00,2026-05-28T22:12:00.000+02:00,GeorgDerReisende,21,false,true,33.0,commons,154
2026-05-28T22:09:00.000+02:00,2026-05-28T22:14:00.000+02:00,GeorgDerReisende,21,false,true,33.0,commons,154
2026-05-28T22:10:00.000+02:00,2026-05-28T22:15:00.000+02:00,GeorgDerReisende,21,false,true,33.0,commons,154
2026-05-28T22:07:00.000+02:00,2026-05-28T22:12:00.000+02:00,LiMrBot,19,true,false,-94.26315789473684,www,154
2026-05-28T22:09:00.000+02:00,2026-05-28T22:14:00.000+02:00,LiMrBot,19,true,false,-94.26315789473684,www,154
2026-05-28T22:06:00.000+02:00,2026-05-28T22:11:00.000+02:00,LiMrBot,19,true,false,-94.26315789473684,www,154
2026-05-28T22:08:00.000+02:00,2026-05-28T22:13:00.000+02:00,LiMrBot,19,true,false,-94.26315789473684,www,154
2026-05-28T22:10:00.000+02:00,2026-05-28T22:15:00.000+02:00,Akbarali,18,false,true,127.0,www,154
2026-05-28T22:05:00.000+02:00,2026-05-28T22:10:00.000+02:00,Hassocks5489,16,false,true,62.0,commons,154
2026-05-28T22:06:00.000+02:00,2026-05-28T22:11:00.000+02:00,DERDAKI ILIAS,16,false,false,104.0,www,154
2026-05-28T22:07:00.000+02:00,2026-05-28T22:12:00.000+02:00,DERDAKI ILIAS,16,false,false,104.0,www,154
2026-05-28T22:07:00.000+02:00,2026-05-28T22:12:00.000+02:00,Emijrpbot,16,true,false,587.0625,commons,154
2026-05-28T22:09:00.000+02:00,2026-05-28T22:14:00.000+02:00,Emijrpbot,16,true,false,587.0625,commons,154
