start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,reverts_count,batch_id
2026-05-28T22:30:00.000+02:00,2026-05-28T22:35:00.000+02:00,Richard Wagamese,2,2,"~2026-31883-27, Augmented Seventh",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-31883-27|~2026-31883-27]],1356611925,1,166
2026-05-28T22:32:00.000+02:00,2026-05-28T22:37:00.000+02:00,Richard Wagamese,2,2,"~2026-31883-27, Augmented Seventh",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-31883-27|~2026-31883-27]],1356611925,1,166
2026-05-28T22:33:00.000+02:00,2026-05-28T22:38:00.000+02:00,Richard Wagamese,2,2,"~2026-31883-27, Augmented Seventh",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-31883-27|~2026-31883-27]],1356611925,1,166
2026-05-28T22:29:00.000+02:00,2026-05-28T22:34:00.000+02:00,Richard Wagamese,2,2,"~2026-31883-27, Augmented Seventh",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-31883-27|~2026-31883-27]],1356611925,1,166
2026-05-28T22:31:00.000+02:00,2026-05-28T22:36:00.000+02:00,Richard Wagamese,2,2,"~2026-31883-27, Augmented Seventh",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-31883-27|~2026-31883-27]],1356611925,1,166
