start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T17:16:00.000+02:00,2026-05-07T17:21:00.000+02:00,重庆某某文化传播有限公司、佛山市某某饮食娱乐有限公司著作权权属、侵权纠纷民事一审民事判决书,19,1,19
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,重庆某某文化传播有限公司、佛山市某某饮食娱乐有限公司著作权权属、侵权纠纷民事一审民事判决书,19,1,19
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,重庆某某文化传播有限公司、佛山市某某饮食娱乐有限公司著作权权属、侵权纠纷民事一审民事判决书,19,1,19
2026-05-07T17:17:00.000+02:00,2026-05-07T17:22:00.000+02:00,重庆某某文化传播有限公司、佛山市某某饮食娱乐有限公司著作权权属、侵权纠纷民事一审民事判决书,19,1,19
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,重庆某某文化传播有限公司、佛山市某某饮食娱乐有限公司著作权权属、侵权纠纷民事一审民事判决书,19,1,19
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139033455,14,1,19
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Leykoz,13,1,19
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139695350,12,1,19
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,Q139695333,11,1,19
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q139695333,11,1,19
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139695333,11,1,19
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Leykoz,11,1,19
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q139033455,11,1,19
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,Q139033455,9,1,19
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q139695350,9,1,19
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,Leykoz,9,1,19
2026-05-07T17:16:00.000+02:00,2026-05-07T17:21:00.000+02:00,Q139695333,8,1,19
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q130241801,8,1,19
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q130241801,7,1,19
2026-05-07T17:16:00.000+02:00,2026-05-07T17:21:00.000+02:00,Q139033455,6,1,19
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,Q139695380,6,1,19
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q139695380,6,1,19
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139695380,6,1,19
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q21161958,6,1,19
2026-05-07T17:17:00.000+02:00,2026-05-07T17:22:00.000+02:00,Q139695380,6,1,19
2026-05-07T17:16:00.000+02:00,2026-05-07T17:21:00.000+02:00,Q139695380,6,1,19
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,Q139695350,6,1,19
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q21161958,6,1,19
2026-05-07T17:16:00.000+02:00,2026-05-07T17:21:00.000+02:00,Leykoz,5,1,19
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,TSV Landsberg,5,1,19
2026-05-07T17:16:00.000+02:00,2026-05-07T17:21:00.000+02:00,Q139695350,5,1,19
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,Q21161958,5,1,19
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,قاضی عیاض,5,1,19
