start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,reverts_count,batch_id
2026-05-28T19:34:00.000+02:00,2026-05-28T19:39:00.000+02:00,To be or not to be,2,1,NeoSyria,fix error,1356583467,1,11
2026-05-28T19:35:00.000+02:00,2026-05-28T19:40:00.000+02:00,To be or not to be,2,1,NeoSyria,fix error,1356583467,1,11
2026-05-28T19:36:00.000+02:00,2026-05-28T19:41:00.000+02:00,To be or not to be,2,1,NeoSyria,fix error,1356583467,1,11
2026-05-28T19:37:00.000+02:00,2026-05-28T19:42:00.000+02:00,To be or not to be,2,1,NeoSyria,fix error,1356583467,1,11
2026-05-28T19:33:00.000+02:00,2026-05-28T19:38:00.000+02:00,To be or not to be,2,1,NeoSyria,fix error,1356583467,1,11
