start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139695369,9,2,11
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139695369,9,2,11
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q139695369,9,2,11
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139033455,8,1,11
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139033455,8,1,11
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Leykoz,8,1,11
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q139033455,8,1,11
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q139695369,8,1,11
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Leykoz,8,1,11
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Leykoz,8,1,11
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139695350,7,1,11
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139695350,7,1,11
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q139695350,7,1,11
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Leykoz,6,1,11
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q139033455,5,1,11
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Integralsatz von Cauchy,4,1,11
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Integralsatz von Cauchy,4,1,11
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Integralsatz von Cauchy,4,1,11
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,Q66821110,4,1,11
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q139695350,4,1,11
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Integralsatz von Cauchy,4,1,11
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q66821110,4,1,11
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q66821110,4,1,11
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q66821110,4,1,11
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q66821110,4,1,11
2026-05-07T17:15:00.000+02:00,2026-05-07T17:20:00.000+02:00,Leykoz,4,1,11
