start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139695369,7,2,8
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139695369,7,2,8
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q139695369,7,2,8
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q114636405,6,1,8
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q114636405,6,1,8
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q114636405,6,1,8
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q114636405,6,1,8
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139033455,6,1,8
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139033455,6,1,8
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q139033455,6,1,8
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q139695369,6,1,8
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q1930547,5,1,8
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q130241801,5,1,8
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,M. M. Gopison,5,1,8
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Leykoz,5,1,8
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q1930547,5,1,8
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q1930547,5,1,8
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q130241801,5,1,8
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q130241801,5,1,8
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,M. M. Gopison,5,1,8
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,M. M. Gopison,5,1,8
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Leykoz,5,1,8
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Leykoz,5,1,8
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Wikimedia Foundation/Chief Executive Officer/Around the puzzle globe/cs,4,1,8
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Wikimedia Foundation/Chief Executive Officer/Around the puzzle globe/cs,4,1,8
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q130241801,4,1,8
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Wikimedia Foundation/Chief Executive Officer/Around the puzzle globe/cs,4,1,8
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,M. M. Gopison,4,1,8
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,TSV Landsberg,4,1,8
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,TSV Landsberg,4,1,8
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,TSV Landsberg,4,1,8
