start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,reverts_count,batch_id
2026-05-28T21:23:00.000+02:00,2026-05-28T21:28:00.000+02:00,Wiffle ball,2,2,"Codename Noreste, ~2026-31897-04",Reverted edits by [[Special:Contribs/~2026-31897-04|~2026-31897-04]] ([[User talk:~2026-31897-04|talk]]) ([[:en:WP:WikiShield|WS]]),1356601297,1,118
2026-05-28T21:25:00.000+02:00,2026-05-28T21:30:00.000+02:00,Wiffle ball,2,2,"Codename Noreste, ~2026-31897-04",Reverted edits by [[Special:Contribs/~2026-31897-04|~2026-31897-04]] ([[User talk:~2026-31897-04|talk]]) ([[:en:WP:WikiShield|WS]]),1356601297,1,118
2026-05-28T21:22:00.000+02:00,2026-05-28T21:27:00.000+02:00,AM America,2,2,"TiredKitty, ~2026-32026-58",revert of redirect - I can't see where this was discussed in AfD; please see previous in version history - please bring to AfD before redirecting,1356601292,1,118
2026-05-28T21:22:00.000+02:00,2026-05-28T21:27:00.000+02:00,Wiffle ball,2,2,"Codename Noreste, ~2026-31897-04",Reverted edits by [[Special:Contribs/~2026-31897-04|~2026-31897-04]] ([[User talk:~2026-31897-04|talk]]) ([[:en:WP:WikiShield|WS]]),1356601297,1,118
2026-05-28T21:24:00.000+02:00,2026-05-28T21:29:00.000+02:00,Wiffle ball,2,2,"Codename Noreste, ~2026-31897-04",Reverted edits by [[Special:Contribs/~2026-31897-04|~2026-31897-04]] ([[User talk:~2026-31897-04|talk]]) ([[:en:WP:WikiShield|WS]]),1356601297,1,118
