start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T19:25:00.000+02:00,2026-05-07T19:30:00.000+02:00,Melbourn Village College,6,6,"~2026-27707-94, Leonidlednev, ConnerTT, ~2026-27615-90, ~2026-27767-84, ClueBot NG",Undid revision [[Special:Diff/1353017531|1353017531]] by [[Special:Contributions/~2026-27615-90|~2026-27615-90]] ([[User talk:~2026-27615-90|talk]]),1353017692,29
2026-05-07T19:26:00.000+02:00,2026-05-07T19:31:00.000+02:00,Melbourn Village College,6,6,"~2026-27707-94, Leonidlednev, ConnerTT, ~2026-27615-90, ~2026-27767-84, ClueBot NG",Undid revision [[Special:Diff/1353017531|1353017531]] by [[Special:Contributions/~2026-27615-90|~2026-27615-90]] ([[User talk:~2026-27615-90|talk]]),1353017692,29
2026-05-07T19:27:00.000+02:00,2026-05-07T19:32:00.000+02:00,Melbourn Village College,5,5,"~2026-27707-94, Leonidlednev, ConnerTT, ~2026-27615-90, ClueBot NG",Undid revision [[Special:Diff/1353017531|1353017531]] by [[Special:Contributions/~2026-27615-90|~2026-27615-90]] ([[User talk:~2026-27615-90|talk]]),1353017692,29
