start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T20:45:00.000+02:00,2026-05-07T20:50:00.000+02:00,Cheslyn Hay Academy,4,3,"~2026-27640-40, ~2026-27838-31, ClueBot NG, Toast1454",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-27838-31|~2026-27838-31]],1353028488,299
2026-05-07T20:46:00.000+02:00,2026-05-07T20:51:00.000+02:00,Cheslyn Hay Academy,4,3,"~2026-27640-40, ~2026-27838-31, ClueBot NG, Toast1454",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-27838-31|~2026-27838-31]],1353028488,299
2026-05-07T20:47:00.000+02:00,2026-05-07T20:52:00.000+02:00,Cheslyn Hay Academy,4,3,"~2026-27640-40, ~2026-27838-31, ClueBot NG, Toast1454",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-27838-31|~2026-27838-31]],1353028488,299
