start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T22:21:00.000+02:00,2026-05-07T22:26:00.000+02:00,ShinyHunters,14,11,"~2026-27711-99, Asylibyte, ~2026-27847-85, ~2026-27701-74, ~2026-27737-08, Lynch44, ~2026-27652-96, ~2026-27855-71, ~2026-27584-11, ClueBot NG, ~2026-27648-30","",1353042313,588
2026-05-07T22:22:00.000+02:00,2026-05-07T22:27:00.000+02:00,ShinyHunters,12,10,"~2026-27711-99, Asylibyte, ~2026-27847-85, ~2026-27737-08, Lynch44, ~2026-27652-96, ~2026-27855-71, ~2026-27584-11, ClueBot NG, ~2026-27648-30","",1353042313,588
2026-05-07T22:23:00.000+02:00,2026-05-07T22:28:00.000+02:00,ShinyHunters,8,7,"~2026-27711-99, Asylibyte, ~2026-27847-85, ~2026-27737-08, Lynch44, ~2026-27652-96, ClueBot NG","",1353042313,588
2026-05-07T22:24:00.000+02:00,2026-05-07T22:29:00.000+02:00,ShinyHunters,5,5,"~2026-27711-99, Asylibyte, ~2026-27847-85, Lynch44, ~2026-27652-96","",1353042313,588
