start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T19:47:00.000+02:00,2026-05-07T19:52:00.000+02:00,List of ideological symbols,7,5,"Guessitsavis, Leonidlednev, The username filter bot is way too sensitive, Caden210, ~2026-27669-10",Undid 14 revisions from [[Special:Diff/1353018559|1353018559]] until [[Special:Diff/1353020407|1353020407]],1353020560,96
2026-05-07T19:48:00.000+02:00,2026-05-07T19:53:00.000+02:00,List of ideological symbols,7,5,"Guessitsavis, Leonidlednev, The username filter bot is way too sensitive, Caden210, ~2026-27669-10",Undid 14 revisions from [[Special:Diff/1353018559|1353018559]] until [[Special:Diff/1353020407|1353020407]],1353020560,96
2026-05-07T19:47:00.000+02:00,2026-05-07T19:52:00.000+02:00,Gudiyatham Assembly constituency,5,2,"Leonidlednev, ~2026-27829-01",/* */,1353020566,96
2026-05-07T19:49:00.000+02:00,2026-05-07T19:54:00.000+02:00,List of ideological symbols,5,4,"Guessitsavis, Leonidlednev, Caden210, ~2026-27669-10",Undid 14 revisions from [[Special:Diff/1353018559|1353018559]] until [[Special:Diff/1353020407|1353020407]],1353020560,96
2026-05-07T19:48:00.000+02:00,2026-05-07T19:53:00.000+02:00,Gudiyatham Assembly constituency,4,2,"Leonidlednev, ~2026-27829-01",/* */,1353020566,96
