start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,reverts_count,batch_id
2026-05-28T21:22:00.000+02:00,2026-05-28T21:27:00.000+02:00,Astronomía maya,2,2,"~2026-31922-36, Divinations",Revertidos los cambios de [[Especial:Contribuciones/~2026-31922-36|~2026-31922-36]] ([[Usuario discusión:~2026-31922-36|disc.]]) a la última edición de InternetArchiveBot: vandalismo,173684813,1,114
2026-05-28T21:23:00.000+02:00,2026-05-28T21:28:00.000+02:00,Astronomía maya,2,2,"~2026-31922-36, Divinations",Revertidos los cambios de [[Especial:Contribuciones/~2026-31922-36|~2026-31922-36]] ([[Usuario discusión:~2026-31922-36|disc.]]) a la última edición de InternetArchiveBot: vandalismo,173684813,1,114
2026-05-28T21:25:00.000+02:00,2026-05-28T21:30:00.000+02:00,Astronomía maya,2,2,"~2026-31922-36, Divinations",Revertidos los cambios de [[Especial:Contribuciones/~2026-31922-36|~2026-31922-36]] ([[Usuario discusión:~2026-31922-36|disc.]]) a la última edición de InternetArchiveBot: vandalismo,173684813,1,114
2026-05-28T21:21:00.000+02:00,2026-05-28T21:26:00.000+02:00,Astronomía maya,2,2,"~2026-31922-36, Divinations",Revertidos los cambios de [[Especial:Contribuciones/~2026-31922-36|~2026-31922-36]] ([[Usuario discusión:~2026-31922-36|disc.]]) a la última edición de InternetArchiveBot: vandalismo,173684813,1,114
2026-05-28T21:24:00.000+02:00,2026-05-28T21:29:00.000+02:00,Astronomía maya,2,2,"~2026-31922-36, Divinations",Revertidos los cambios de [[Especial:Contribuciones/~2026-31922-36|~2026-31922-36]] ([[Usuario discusión:~2026-31922-36|disc.]]) a la última edición de InternetArchiveBot: vandalismo,173684813,1,114
