start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T20:45:00.000+02:00,2026-05-07T20:50:00.000+02:00,Laudium,6,3,"~2026-27683-44, Tessaract2, Toast1454",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-27683-44|~2026-27683-44]],1353028552,301
2026-05-07T20:47:00.000+02:00,2026-05-07T20:52:00.000+02:00,Laudium,5,3,"~2026-27683-44, Tessaract2, Toast1454",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-27683-44|~2026-27683-44]],1353028552,301
2026-05-07T20:46:00.000+02:00,2026-05-07T20:51:00.000+02:00,Laudium,5,3,"~2026-27683-44, Tessaract2, Toast1454",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-27683-44|~2026-27683-44]],1353028552,301
2026-05-07T20:48:00.000+02:00,2026-05-07T20:53:00.000+02:00,Laudium,4,3,"~2026-27683-44, Tessaract2, Toast1454",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-27683-44|~2026-27683-44]],1353028552,301
