start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,reverts_count,batch_id
2026-05-28T21:20:00.000+02:00,2026-05-28T21:25:00.000+02:00,Scott Ritter,2,2,"Codename Noreste, ~2026-31896-44",Reverted edits by [[Special:Contribs/~2026-31896-44|~2026-31896-44]] ([[User talk:~2026-31896-44|talk]]) ([[:en:WP:WikiShield|WS]]),1356600891,1,110
2026-05-28T21:21:00.000+02:00,2026-05-28T21:26:00.000+02:00,Scott Ritter,2,2,"Codename Noreste, ~2026-31896-44",Reverted edits by [[Special:Contribs/~2026-31896-44|~2026-31896-44]] ([[User talk:~2026-31896-44|talk]]) ([[:en:WP:WikiShield|WS]]),1356600891,1,110
2026-05-28T21:22:00.000+02:00,2026-05-28T21:27:00.000+02:00,Scott Ritter,2,2,"Codename Noreste, ~2026-31896-44",Reverted edits by [[Special:Contribs/~2026-31896-44|~2026-31896-44]] ([[User talk:~2026-31896-44|talk]]) ([[:en:WP:WikiShield|WS]]),1356600891,1,110
2026-05-28T21:23:00.000+02:00,2026-05-28T21:28:00.000+02:00,Scott Ritter,2,2,"Codename Noreste, ~2026-31896-44",Reverted edits by [[Special:Contribs/~2026-31896-44|~2026-31896-44]] ([[User talk:~2026-31896-44|talk]]) ([[:en:WP:WikiShield|WS]]),1356600891,1,110
2026-05-28T21:24:00.000+02:00,2026-05-28T21:29:00.000+02:00,Scott Ritter,2,2,"Codename Noreste, ~2026-31896-44",Reverted edits by [[Special:Contribs/~2026-31896-44|~2026-31896-44]] ([[User talk:~2026-31896-44|talk]]) ([[:en:WP:WikiShield|WS]]),1356600891,1,110
