start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q75308272,8,1,96
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q75308272,8,1,96
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q75308272,8,1,96
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695602,6,1,96
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695602,6,1,96
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q139695602,6,1,96
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695602,6,1,96
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695557,5,1,96
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q139695557,5,1,96
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Elizabeth Mataka,5,1,96
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695602,5,1,96
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q75308272,5,1,96
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Benutzer:PaulT/Artikelentwurf Lusatia,5,1,96
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Elizabeth Mataka,5,1,96
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,M. H. Cegu Isadean,4,3,96
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,M. H. Cegu Isadean,4,3,96
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q1653730,4,1,96
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Benutzer:PaulT/Artikelentwurf Lusatia,4,1,96
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Elizabeth Mataka,4,1,96
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,M. H. Cegu Isadean,4,3,96
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q1653730,4,1,96
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q1653730,4,1,96
