start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T22:17:00.000+02:00,2026-05-07T22:22:00.000+02:00,ShinyHunters,14,12,"Ndahiro derrick, Tandembikerandompsych, ~2026-24656-70, Axoluna, ~2026-27701-74, Braumoncade, Lynch44, ~2026-27846-65, ~2026-27794-84, SimpleObjects-9ei, ~2026-27761-36, ClueBot NG",Reverted edit by [[Special:Contribs/~2026-27701-74|~2026-27701-74]] ([[User talk:~2026-27701-74|talk]]) to last version by ClueBot NG,1353041585,572
2026-05-07T22:18:00.000+02:00,2026-05-07T22:23:00.000+02:00,ShinyHunters,10,9,"Ndahiro derrick, ~2026-24656-70, Axoluna, ~2026-27701-74, Braumoncade, Lynch44, SimpleObjects-9ei, ~2026-27761-36, ClueBot NG",Reverted edit by [[Special:Contribs/~2026-27701-74|~2026-27701-74]] ([[User talk:~2026-27701-74|talk]]) to last version by ClueBot NG,1353041585,572
2026-05-07T22:19:00.000+02:00,2026-05-07T22:24:00.000+02:00,ShinyHunters,7,6,"~2026-24656-70, ~2026-27701-74, Braumoncade, Lynch44, ~2026-27761-36, ClueBot NG",Reverted edit by [[Special:Contribs/~2026-27701-74|~2026-27701-74]] ([[User talk:~2026-27701-74|talk]]) to last version by ClueBot NG,1353041585,572
2026-05-07T22:20:00.000+02:00,2026-05-07T22:25:00.000+02:00,ShinyHunters,5,5,"~2026-24656-70, ~2026-27701-74, Lynch44, ~2026-27761-36, ClueBot NG",Reverted edit by [[Special:Contribs/~2026-27701-74|~2026-27701-74]] ([[User talk:~2026-27701-74|talk]]) to last version by ClueBot NG,1353041585,572
