start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T20:39:00.000+02:00,2026-05-07T20:44:00.000+02:00,Mike Wazowski,4,3,"Tessaract2, ~2026-27631-96, ClueBot NG",Reverted 1 edit by [[Special:Contributions/~2026-27631-96|~2026-27631-96]] ([[User talk:~2026-27631-96|talk]]) to last revision by ClueBot NG,1353027734,280
2026-05-07T20:40:00.000+02:00,2026-05-07T20:45:00.000+02:00,Mike Wazowski,4,3,"Tessaract2, ~2026-27631-96, ClueBot NG",Reverted 1 edit by [[Special:Contributions/~2026-27631-96|~2026-27631-96]] ([[User talk:~2026-27631-96|talk]]) to last revision by ClueBot NG,1353027734,280
