start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,reverts_count,batch_id
2026-05-28T20:52:00.000+02:00,2026-05-28T20:57:00.000+02:00,Burtle,2,2,"~2026-31945-09, CharterTheGoob",Reverted edits by [[Special:Contributions/~2026-31945-09|~2026-31945-09]] ([[User talk:~2026-31945-09|talk]]) ([[WP:AntiVandal|AV]]),1356596023,1,65
2026-05-28T20:53:00.000+02:00,2026-05-28T20:58:00.000+02:00,Burtle,2,2,"~2026-31945-09, CharterTheGoob",Reverted edits by [[Special:Contributions/~2026-31945-09|~2026-31945-09]] ([[User talk:~2026-31945-09|talk]]) ([[WP:AntiVandal|AV]]),1356596023,1,65
2026-05-28T20:55:00.000+02:00,2026-05-28T21:00:00.000+02:00,Burtle,2,2,"~2026-31945-09, CharterTheGoob",Reverted edits by [[Special:Contributions/~2026-31945-09|~2026-31945-09]] ([[User talk:~2026-31945-09|talk]]) ([[WP:AntiVandal|AV]]),1356596023,1,65
2026-05-28T20:51:00.000+02:00,2026-05-28T20:56:00.000+02:00,Burtle,2,2,"~2026-31945-09, CharterTheGoob",Reverted edits by [[Special:Contributions/~2026-31945-09|~2026-31945-09]] ([[User talk:~2026-31945-09|talk]]) ([[WP:AntiVandal|AV]]),1356596023,1,65
2026-05-28T20:54:00.000+02:00,2026-05-28T20:59:00.000+02:00,Burtle,2,2,"~2026-31945-09, CharterTheGoob",Reverted edits by [[Special:Contributions/~2026-31945-09|~2026-31945-09]] ([[User talk:~2026-31945-09|talk]]) ([[WP:AntiVandal|AV]]),1356596023,1,65
