start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T20:29:00.000+02:00,2026-05-07T20:34:00.000+02:00,Centurion,5,2,"~2026-27831-65, Tessaract2",changed the new word for rules,1353026458,243
2026-05-07T20:31:00.000+02:00,2026-05-07T20:36:00.000+02:00,Centurion,5,2,"~2026-27831-65, Tessaract2",changed the new word for rules,1353026458,243
2026-05-07T20:30:00.000+02:00,2026-05-07T20:35:00.000+02:00,Centurion,5,2,"~2026-27831-65, Tessaract2",changed the new word for rules,1353026458,243
