start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T20:34:00.000+02:00,2026-05-07T20:39:00.000+02:00,Baldassare Castiglione,4,4,"Tessaract2, ~2026-27806-37, TheRealDom60, ClueBot NG","Reverting possible vandalism by [[Special:Contribs/TheRealDom60|TheRealDom60]] to version by Tessaract2. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (4511164) (Bot)",1353026962,258
2026-05-07T20:33:00.000+02:00,2026-05-07T20:38:00.000+02:00,Baldassare Castiglione,4,4,"Tessaract2, ~2026-27806-37, TheRealDom60, ClueBot NG","Reverting possible vandalism by [[Special:Contribs/TheRealDom60|TheRealDom60]] to version by Tessaract2. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (4511164) (Bot)",1353026962,258
