start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T20:53:00.000+02:00,2026-05-07T20:58:00.000+02:00,Bayajidda,6,2,"Em-mustapha, Ashiru Lawal",/* */ m,832040,331
2026-05-07T20:53:00.000+02:00,2026-05-07T20:58:00.000+02:00,Ергенът 2026,6,2,"~2026-25485-41, Nightname1",/* Участници */,12900720,331
2026-05-07T20:54:00.000+02:00,2026-05-07T20:59:00.000+02:00,Bayajidda,5,2,"Em-mustapha, Ashiru Lawal",/* */ m,832040,331
2026-05-07T20:53:00.000+02:00,2026-05-07T20:58:00.000+02:00,"Matilda Simon, 3rd Baroness Simon of Wythenshawe",4,2,"~2026-27704-87, TonySt",[[WP:CVPI|Interceptor]]: Reverting unsourced content added by [[Special:Contributions/~2026-27704-87|~2026-27704-87]],1353029640,331
2026-05-07T20:54:00.000+02:00,2026-05-07T20:59:00.000+02:00,"Matilda Simon, 3rd Baroness Simon of Wythenshawe",4,2,"~2026-27704-87, TonySt",[[WP:CVPI|Interceptor]]: Reverting unsourced content added by [[Special:Contributions/~2026-27704-87|~2026-27704-87]],1353029640,331
2026-05-07T20:54:00.000+02:00,2026-05-07T20:59:00.000+02:00,Ергенът 2026,4,2,"~2026-25485-41, Nightname1",/* Участници */,12900720,331
