start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,reverts_count,batch_id
2026-05-28T21:57:00.000+02:00,2026-05-28T22:02:00.000+02:00,Cats (musical),2,1,~2026-29785-65,Undid revision [[Special:Diff/1356499802|1356499802]] by [[Special:Contributions/~2026-31672-90|~2026-31672-90]] ([[User talk:~2026-31672-90|talk]]),1356606218,1,145
2026-05-28T21:57:00.000+02:00,2026-05-28T22:02:00.000+02:00,Kennedy family,2,1,Itsameee,/* Government offices held */,1356606251,1,145
2026-05-28T21:58:00.000+02:00,2026-05-28T22:03:00.000+02:00,Kennedy family,2,1,Itsameee,/* Government offices held */,1356606251,1,145
2026-05-28T22:00:00.000+02:00,2026-05-28T22:05:00.000+02:00,Cats (musical),2,1,~2026-29785-65,Undid revision [[Special:Diff/1356499802|1356499802]] by [[Special:Contributions/~2026-31672-90|~2026-31672-90]] ([[User talk:~2026-31672-90|talk]]),1356606218,1,145
2026-05-28T22:00:00.000+02:00,2026-05-28T22:05:00.000+02:00,Kennedy family,2,1,Itsameee,/* Government offices held */,1356606251,1,145
2026-05-28T21:58:00.000+02:00,2026-05-28T22:03:00.000+02:00,Cats (musical),2,1,~2026-29785-65,Undid revision [[Special:Diff/1356499802|1356499802]] by [[Special:Contributions/~2026-31672-90|~2026-31672-90]] ([[User talk:~2026-31672-90|talk]]),1356606218,1,145
2026-05-28T21:59:00.000+02:00,2026-05-28T22:04:00.000+02:00,Cats (musical),2,1,~2026-29785-65,Undid revision [[Special:Diff/1356499802|1356499802]] by [[Special:Contributions/~2026-31672-90|~2026-31672-90]] ([[User talk:~2026-31672-90|talk]]),1356606218,1,145
2026-05-28T21:59:00.000+02:00,2026-05-28T22:04:00.000+02:00,Kennedy family,2,1,Itsameee,/* Government offices held */,1356606251,1,145
