start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,reverts_count,batch_id
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,Pattie Gonia,2,1,Adakiko,"partial rv of own edit, it's a pun on the retailer",1356599306,1,95
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,Pattie Gonia,2,1,Adakiko,"partial rv of own edit, it's a pun on the retailer",1356599306,1,95
