start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T22:20:00.000+02:00,2026-05-07T22:25:00.000+02:00,ShinyHunters,15,11,"~2026-24656-70, Asylibyte, ~2026-27701-74, ~2026-27737-08, Lynch44, ~2026-27652-96, ~2026-27855-71, ~2026-27761-36, ClueBot NG, ~2026-27584-11, ~2026-27648-30","Deleted the opinion-based phrase \"super cringe\" in summary paragraph",1353042168,585
2026-05-07T22:21:00.000+02:00,2026-05-07T22:26:00.000+02:00,ShinyHunters,12,9,"Asylibyte, ~2026-27701-74, ~2026-27737-08, Lynch44, ~2026-27652-96, ~2026-27855-71, ~2026-27584-11, ClueBot NG, ~2026-27648-30","Deleted the opinion-based phrase \"super cringe\" in summary paragraph",1353042168,585
2026-05-07T22:22:00.000+02:00,2026-05-07T22:27:00.000+02:00,ShinyHunters,10,8,"Asylibyte, ~2026-27737-08, Lynch44, ~2026-27652-96, ~2026-27855-71, ~2026-27584-11, ClueBot NG, ~2026-27648-30","Deleted the opinion-based phrase \"super cringe\" in summary paragraph",1353042168,585
2026-05-07T22:23:00.000+02:00,2026-05-07T22:28:00.000+02:00,ShinyHunters,6,5,"Asylibyte, ~2026-27737-08, Lynch44, ~2026-27652-96, ClueBot NG","Deleted the opinion-based phrase \"super cringe\" in summary paragraph",1353042168,585
2026-05-07T22:20:00.000+02:00,2026-05-07T22:25:00.000+02:00,Sirius,4,3,"TheSunsLover, ClueBot NG, UpTheOctave!",Reverted edits by [[Special:Contributions/TheSunsLover|TheSunsLover]] ([[User talk:TheSunsLover|talk]]) ([[WP:HG|HG]]) (3.4.14),1353042167,585
2026-05-07T22:21:00.000+02:00,2026-05-07T22:26:00.000+02:00,Sirius,4,3,"TheSunsLover, ClueBot NG, UpTheOctave!",Reverted edits by [[Special:Contributions/TheSunsLover|TheSunsLover]] ([[User talk:TheSunsLover|talk]]) ([[WP:HG|HG]]) (3.4.14),1353042167,585
