start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T20:11:00.000+02:00,2026-05-07T20:16:00.000+02:00,LGBTQ bullying,4,3,"~2026-27803-99, Augmented Seventh, ClueBot NG",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-27803-99|~2026-27803-99]],1353023937,179
2026-05-07T20:12:00.000+02:00,2026-05-07T20:17:00.000+02:00,Ali Kichou,4,2,"~2026-27802-47, Morkoz",Révocation d’une modification de [[Special:Contributions/~2026-27802-47|~2026-27802-47]] (retour à la dernière version de [[:User:Morkoz|Morkoz]]),235963476,179
2026-05-07T20:13:00.000+02:00,2026-05-07T20:18:00.000+02:00,Ali Kichou,4,2,"~2026-27802-47, Morkoz",Révocation d’une modification de [[Special:Contributions/~2026-27802-47|~2026-27802-47]] (retour à la dernière version de [[:User:Morkoz|Morkoz]]),235963476,179
2026-05-07T20:14:00.000+02:00,2026-05-07T20:19:00.000+02:00,Ali Kichou,4,2,"~2026-27802-47, Morkoz",Révocation d’une modification de [[Special:Contributions/~2026-27802-47|~2026-27802-47]] (retour à la dernière version de [[:User:Morkoz|Morkoz]]),235963476,179
2026-05-07T20:11:00.000+02:00,2026-05-07T20:16:00.000+02:00,Ali Kichou,4,2,"~2026-27802-47, Morkoz",Révocation d’une modification de [[Special:Contributions/~2026-27802-47|~2026-27802-47]] (retour à la dernière version de [[:User:Morkoz|Morkoz]]),235963476,179
2026-05-07T20:12:00.000+02:00,2026-05-07T20:17:00.000+02:00,LGBTQ bullying,4,3,"~2026-27803-99, Augmented Seventh, ClueBot NG",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-27803-99|~2026-27803-99]],1353023937,179
2026-05-07T20:13:00.000+02:00,2026-05-07T20:18:00.000+02:00,LGBTQ bullying,4,3,"~2026-27803-99, Augmented Seventh, ClueBot NG",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-27803-99|~2026-27803-99]],1353023937,179
