start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,"File:Bonn, Breite Straße -- 2020 -- 6486.jpg",5,1,5
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,"File:Bonn, Breite Straße -- 2020 -- 6486.jpg",5,1,5
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,"File:Bonn, Breite Straße -- 2020 -- 6486.jpg",5,1,5
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,"File:Bonn, Breite Straße -- 2020 -- 6486.jpg",5,1,5
2026-05-07T17:10:00.000+02:00,2026-05-07T17:15:00.000+02:00,"File:Bonn, Breite Straße -- 2020 -- 6486.jpg",5,1,5
2026-05-07T17:14:00.000+02:00,2026-05-07T17:19:00.000+02:00,Q139695155,4,1,5
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139695155,4,1,5
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139033455,4,1,5
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139033455,4,1,5
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139695369,4,2,5
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139695369,4,2,5
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139695350,4,1,5
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139695350,4,1,5
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q109422177,4,1,5
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139695155,4,1,5
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q139695155,4,1,5
2026-05-07T17:10:00.000+02:00,2026-05-07T17:15:00.000+02:00,Q139695155,4,1,5
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q139033455,4,1,5
2026-05-07T17:10:00.000+02:00,2026-05-07T17:15:00.000+02:00,Q139033455,4,1,5
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q139695369,4,2,5
2026-05-07T17:10:00.000+02:00,2026-05-07T17:15:00.000+02:00,Q139695369,4,2,5
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q139695350,4,1,5
2026-05-07T17:10:00.000+02:00,2026-05-07T17:15:00.000+02:00,Q139695350,4,1,5
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q109422177,4,1,5
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q109422177,4,1,5
2026-05-07T17:10:00.000+02:00,2026-05-07T17:15:00.000+02:00,Q109422177,4,1,5
2026-05-07T17:13:00.000+02:00,2026-05-07T17:18:00.000+02:00,Q139695240,4,1,5
2026-05-07T17:12:00.000+02:00,2026-05-07T17:17:00.000+02:00,Q139695240,4,1,5
2026-05-07T17:11:00.000+02:00,2026-05-07T17:16:00.000+02:00,Q139695240,4,1,5
2026-05-07T17:10:00.000+02:00,2026-05-07T17:15:00.000+02:00,Q139695240,4,1,5
