start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T20:37:00.000+02:00,2026-05-07T20:42:00.000+02:00,Dilbixwîn Dara,4,2,"Penaber49, Dilbixwindara",/* Jînenîgarî */ Standardkirina gotarê,2007945,273
2026-05-07T20:38:00.000+02:00,2026-05-07T20:43:00.000+02:00,Dilbixwîn Dara,4,2,"Penaber49, Dilbixwindara",/* Jînenîgarî */ Standardkirina gotarê,2007945,273
