start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695597,18,2,103
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695597,18,2,103
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695597,18,2,103
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q139695597,18,2,103
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695597,18,2,103
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695602,15,1,103
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695602,15,1,103
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695602,15,1,103
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695602,14,1,103
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q75308272,13,1,103
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q75308272,13,1,103
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q75308272,10,1,103
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Elizabeth Mataka,9,1,103
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q133821106,8,1,103
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q139684016,8,1,103
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139684016,8,1,103
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139684016,8,1,103
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Elizabeth Mataka,8,1,103
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139684016,8,1,103
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139684016,8,1,103
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Elizabeth Mataka,7,1,103
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695599,7,1,103
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695599,7,1,103
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695599,7,1,103
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q133821106,6,1,103
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q75308272,6,1,103
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695593,6,1,103
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695593,6,1,103
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695601,5,1,103
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695601,5,1,103
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Elizabeth Mataka,5,1,103
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695601,5,1,103
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q133821106,4,1,103
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695601,4,1,103
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139574594,4,1,103
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q139695593,4,1,103
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695593,4,1,103
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q138913523,4,1,103
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q133821106,4,1,103
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q133821106,4,1,103
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139574594,4,1,103
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139574594,4,1,103
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695593,4,1,103
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q138913523,4,1,103
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q138913523,4,1,103
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q138913523,4,1,103
