start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,reverts_count,batch_id
2026-05-28T21:10:00.000+02:00,2026-05-28T21:15:00.000+02:00,Q5257973,2,1,Infovarius,"/* wbremoveclaims-remove:1| */ [[Property:P31]]: [[Q604109]], Moving to [[Q12326617]]",,1,93
2026-05-28T21:11:00.000+02:00,2026-05-28T21:16:00.000+02:00,Q5257973,2,1,Infovarius,"/* wbremoveclaims-remove:1| */ [[Property:P31]]: [[Q604109]], Moving to [[Q12326617]]",,1,93
2026-05-28T21:12:00.000+02:00,2026-05-28T21:17:00.000+02:00,Q5257973,2,1,Infovarius,"/* wbremoveclaims-remove:1| */ [[Property:P31]]: [[Q604109]], Moving to [[Q12326617]]",,1,93
2026-05-28T21:13:00.000+02:00,2026-05-28T21:18:00.000+02:00,Q5257973,2,1,Infovarius,"/* wbremoveclaims-remove:1| */ [[Property:P31]]: [[Q604109]], Moving to [[Q12326617]]",,1,93
2026-05-28T21:14:00.000+02:00,2026-05-28T21:19:00.000+02:00,Q5257973,2,1,Infovarius,"/* wbremoveclaims-remove:1| */ [[Property:P31]]: [[Q604109]], Moving to [[Q12326617]]",,1,93
