start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T18:26:00.000+02:00,2026-05-07T18:31:00.000+02:00,Q139695581,9,1,78
2026-05-07T18:25:00.000+02:00,2026-05-07T18:30:00.000+02:00,Q139695581,9,1,78
2026-05-07T18:24:00.000+02:00,2026-05-07T18:29:00.000+02:00,Q139695581,9,1,78
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q139695581,9,1,78
2026-05-07T18:23:00.000+02:00,2026-05-07T18:28:00.000+02:00,Q139695581,9,1,78
2026-05-07T18:25:00.000+02:00,2026-05-07T18:30:00.000+02:00,Q139695579,6,1,78
2026-05-07T18:24:00.000+02:00,2026-05-07T18:29:00.000+02:00,Q139695579,6,1,78
2026-05-07T18:23:00.000+02:00,2026-05-07T18:28:00.000+02:00,Q139695579,6,1,78
2026-05-07T18:25:00.000+02:00,2026-05-07T18:30:00.000+02:00,Q139695566,6,1,78
2026-05-07T18:24:00.000+02:00,2026-05-07T18:29:00.000+02:00,Q139695566,6,1,78
2026-05-07T18:23:00.000+02:00,2026-05-07T18:28:00.000+02:00,Q139695566,6,1,78
2026-05-07T18:26:00.000+02:00,2026-05-07T18:31:00.000+02:00,Q139695579,6,1,78
2026-05-07T18:25:00.000+02:00,2026-05-07T18:30:00.000+02:00,Wikimedia Foundation Annual Plan/2026-2027/Goals/Reach/pl,5,1,78
2026-05-07T18:23:00.000+02:00,2026-05-07T18:28:00.000+02:00,Wikimedia Foundation Annual Plan/2026-2027/Goals/Reach/pl,5,1,78
2026-05-07T18:26:00.000+02:00,2026-05-07T18:31:00.000+02:00,Q139695576,5,1,78
2026-05-07T18:24:00.000+02:00,2026-05-07T18:29:00.000+02:00,Q139695576,5,1,78
2026-05-07T18:23:00.000+02:00,2026-05-07T18:28:00.000+02:00,Q139695576,5,1,78
2026-05-07T18:26:00.000+02:00,2026-05-07T18:31:00.000+02:00,Wikimedia Foundation Annual Plan/2026-2027/Goals/Reach/pl,5,1,78
2026-05-07T18:24:00.000+02:00,2026-05-07T18:29:00.000+02:00,Wikimedia Foundation Annual Plan/2026-2027/Goals/Reach/pl,5,1,78
2026-05-07T18:25:00.000+02:00,2026-05-07T18:30:00.000+02:00,Q139695576,5,1,78
2026-05-07T18:26:00.000+02:00,2026-05-07T18:31:00.000+02:00,Q2528791,4,1,78
2026-05-07T18:24:00.000+02:00,2026-05-07T18:29:00.000+02:00,Q2528791,4,1,78
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q139695579,4,1,78
2026-05-07T18:25:00.000+02:00,2026-05-07T18:30:00.000+02:00,Post-Impressionism,4,2,78
2026-05-07T18:24:00.000+02:00,2026-05-07T18:29:00.000+02:00,Post-Impressionism,4,2,78
2026-05-07T18:23:00.000+02:00,2026-05-07T18:28:00.000+02:00,Post-Impressionism,4,2,78
2026-05-07T18:24:00.000+02:00,2026-05-07T18:29:00.000+02:00,Steve Scoffham,4,1,78
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q2528791,4,1,78
2026-05-07T18:25:00.000+02:00,2026-05-07T18:30:00.000+02:00,Q2528791,4,1,78
2026-05-07T18:23:00.000+02:00,2026-05-07T18:28:00.000+02:00,Q2528791,4,1,78
2026-05-07T18:26:00.000+02:00,2026-05-07T18:31:00.000+02:00,Q139695566,4,1,78
2026-05-07T18:25:00.000+02:00,2026-05-07T18:30:00.000+02:00,Steve Scoffham,4,1,78
2026-05-07T18:23:00.000+02:00,2026-05-07T18:28:00.000+02:00,Steve Scoffham,4,1,78
