start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T19:59:00.000+02:00,2026-05-07T20:04:00.000+02:00,Стоян Колев (Инфлуенсър),4,2,"StoyanLamaKolev, Carbonaro.","Премахнати [[Special:Contributions/StoyanLamaKolev|редакции на StoyanLamaKolev]] ([[User talk:StoyanLamaKolev|б]].), към версия на Carbonaro.",12900672,136
