start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T21:41:00.000+02:00,2026-05-07T21:46:00.000+02:00,Achille e Patroclo,5,3,"~2026-27834-02, Sun-crops, Quinlan83",rv,150592957,463
2026-05-07T21:42:00.000+02:00,2026-05-07T21:47:00.000+02:00,Achille e Patroclo,5,3,"~2026-27834-02, Sun-crops, Quinlan83",rv,150592957,463
2026-05-07T21:43:00.000+02:00,2026-05-07T21:48:00.000+02:00,Achille e Patroclo,5,3,"~2026-27834-02, Sun-crops, Quinlan83",rv,150592957,463
