start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q12826678,19,1,101
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q12826678,11,1,101
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q12826678,11,1,101
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q75308272,11,1,101
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q75308272,11,1,101
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q67183560,10,1,101
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695597,10,2,101
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695597,10,2,101
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695597,10,2,101
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q139695597,10,2,101
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695597,10,2,101
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q67183560,9,1,101
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q67183560,9,1,101
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q67183560,9,1,101
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q67183560,9,1,101
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695594,9,1,101
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695594,9,1,101
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q75308272,8,1,101
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Elizabeth Mataka,8,1,101
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q49910641,7,1,101
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q49910641,7,1,101
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Elizabeth Mataka,7,1,101
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q49910641,7,1,101
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q49910641,7,1,101
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q49910641,7,1,101
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q12826678,6,1,101
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Elizabeth Mataka,6,1,101
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695594,6,1,101
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q1930821,6,1,101
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q1930821,6,1,101
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Génocides au Burundi,6,1,101
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q1930821,5,1,101
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q12826678,5,1,101
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Негосударственный пенсионный фонд,5,1,101
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Cleo Odzer,4,1,101
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695593,4,1,101
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Elizabeth Mataka,4,1,101
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q75308272,4,1,101
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Cursum Perficio,4,2,101
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Cleo Odzer,4,1,101
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Cleo Odzer,4,1,101
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695593,4,1,101
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Génocides au Burundi,4,1,101
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Utilisateur:Futsuli/Brouillon2,4,1,101
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Utilisateur:Futsuli/Brouillon2,4,1,101
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Cursum Perficio,4,2,101
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Cursum Perficio,4,2,101
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Cursum Perficio,4,2,101
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695594,4,1,101
