start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T21:37:00.000+02:00,2026-05-07T21:42:00.000+02:00,ضياء العوضى,4,2,"Maher Asaad Baker, Reonps","",13037532,441
2026-05-07T21:36:00.000+02:00,2026-05-07T21:41:00.000+02:00,ضياء العوضى,4,2,"Maher Asaad Baker, Reonps","",13037532,441
