start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q12826678,18,1,100
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q12826678,10,1,100
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q12826678,10,1,100
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695597,9,1,100
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695597,9,1,100
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695597,9,1,100
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q139695597,9,1,100
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695597,9,1,100
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695594,8,1,100
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695594,8,1,100
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,பயனர்:பயணங்களின் காதலன்/மணல்தொட்டி,6,1,100
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695595,6,1,100
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q10586674,6,1,100
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695595,6,1,100
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695595,6,1,100
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695595,6,1,100
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q133821106,5,1,100
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q12826678,5,1,100
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695594,5,1,100
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q84241711,5,1,100
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,பயனர்:பயணங்களின் காதலன்/மணல்தொட்டி,5,1,100
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695569,5,1,100
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695569,5,1,100
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Koh-Lanta : Les Reliques du destin,4,1,100
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q10586674,4,1,100
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,பயனர்:பயணங்களின் காதலன்/மணல்தொட்டி,4,1,100
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695505,4,1,100
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695505,4,1,100
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q49910641,4,1,100
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q49910641,4,1,100
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695569,4,1,100
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Koh-Lanta : Les Reliques du destin,4,1,100
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q12826678,4,1,100
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q84241711,4,1,100
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695505,4,1,100
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q49910641,4,1,100
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q49910641,4,1,100
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q49910641,4,1,100
