start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T22:40:00.000+02:00,2026-05-07T22:45:00.000+02:00,Wikipedia:Scherzi e STUBidaggini/Wikioscar/2026,5,3,"Murray Nozick, TrinacrianGolem, PapaYoung89",/* P.U.B. - Pagina utente bella */ lw,150593844,615
2026-05-07T22:40:00.000+02:00,2026-05-07T22:45:00.000+02:00,Killing of Donovan Lewis,4,2,"TheAmazingRaspberry, KiranBOT",/* Investigation */,1353045881,615
2026-05-07T22:41:00.000+02:00,2026-05-07T22:46:00.000+02:00,Wikipedia:Scherzi e STUBidaggini/Wikioscar/2026,4,3,"Murray Nozick, TrinacrianGolem, PapaYoung89",/* P.U.B. - Pagina utente bella */ lw,150593844,615
2026-05-07T22:43:00.000+02:00,2026-05-07T22:48:00.000+02:00,Killing of Donovan Lewis,4,2,"TheAmazingRaspberry, KiranBOT",/* Investigation */,1353045881,615
2026-05-07T22:41:00.000+02:00,2026-05-07T22:46:00.000+02:00,Killing of Donovan Lewis,4,2,"TheAmazingRaspberry, KiranBOT",/* Investigation */,1353045881,615
2026-05-07T22:42:00.000+02:00,2026-05-07T22:47:00.000+02:00,Killing of Donovan Lewis,4,2,"TheAmazingRaspberry, KiranBOT",/* Investigation */,1353045881,615
