start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T17:50:00.000+02:00,2026-05-07T17:55:00.000+02:00,Q139062822,6,1,32
2026-05-07T17:49:00.000+02:00,2026-05-07T17:54:00.000+02:00,Q139062822,6,1,32
2026-05-07T17:48:00.000+02:00,2026-05-07T17:53:00.000+02:00,Q139062822,6,1,32
2026-05-07T17:47:00.000+02:00,2026-05-07T17:52:00.000+02:00,Q139062822,6,1,32
2026-05-07T17:49:00.000+02:00,2026-05-07T17:54:00.000+02:00,Q139695472,5,1,32
2026-05-07T17:51:00.000+02:00,2026-05-07T17:56:00.000+02:00,Q139062822,5,1,32
2026-05-07T17:48:00.000+02:00,2026-05-07T17:53:00.000+02:00,Q138913525,5,1,32
2026-05-07T17:50:00.000+02:00,2026-05-07T17:55:00.000+02:00,Q139695472,5,1,32
2026-05-07T17:48:00.000+02:00,2026-05-07T17:53:00.000+02:00,Q139695472,5,1,32
2026-05-07T17:47:00.000+02:00,2026-05-07T17:52:00.000+02:00,Q139695472,5,1,32
2026-05-07T17:50:00.000+02:00,2026-05-07T17:55:00.000+02:00,Q138913525,5,1,32
2026-05-07T17:49:00.000+02:00,2026-05-07T17:54:00.000+02:00,Q138913525,5,1,32
2026-05-07T17:47:00.000+02:00,2026-05-07T17:52:00.000+02:00,Q138913525,5,1,32
2026-05-07T17:50:00.000+02:00,2026-05-07T17:55:00.000+02:00,Q29651827,4,1,32
2026-05-07T17:49:00.000+02:00,2026-05-07T17:54:00.000+02:00,Q29651827,4,1,32
2026-05-07T17:48:00.000+02:00,2026-05-07T17:53:00.000+02:00,Q29651827,4,1,32
2026-05-07T17:47:00.000+02:00,2026-05-07T17:52:00.000+02:00,Q29651827,4,1,32
2026-05-07T17:50:00.000+02:00,2026-05-07T17:55:00.000+02:00,Wikipedia:削除依頼/ログ/今週/topic list,4,1,32
2026-05-07T17:47:00.000+02:00,2026-05-07T17:52:00.000+02:00,Wikipedia:削除依頼/ログ/今週/topic list,4,1,32
2026-05-07T17:48:00.000+02:00,2026-05-07T17:53:00.000+02:00,Q139695469,4,1,32
2026-05-07T17:50:00.000+02:00,2026-05-07T17:55:00.000+02:00,Q139695468,4,1,32
2026-05-07T17:51:00.000+02:00,2026-05-07T17:56:00.000+02:00,Wikipedia:削除依頼/ログ/今週/topic list,4,1,32
2026-05-07T17:49:00.000+02:00,2026-05-07T17:54:00.000+02:00,Wikipedia:削除依頼/ログ/今週/topic list,4,1,32
2026-05-07T17:48:00.000+02:00,2026-05-07T17:53:00.000+02:00,Wikipedia:削除依頼/ログ/今週/topic list,4,1,32
2026-05-07T17:50:00.000+02:00,2026-05-07T17:55:00.000+02:00,Q139695469,4,1,32
2026-05-07T17:49:00.000+02:00,2026-05-07T17:54:00.000+02:00,Q139695469,4,1,32
2026-05-07T17:47:00.000+02:00,2026-05-07T17:52:00.000+02:00,Q139695469,4,1,32
2026-05-07T17:49:00.000+02:00,2026-05-07T17:54:00.000+02:00,Q139695468,4,1,32
2026-05-07T17:48:00.000+02:00,2026-05-07T17:53:00.000+02:00,Q139695468,4,1,32
2026-05-07T17:47:00.000+02:00,2026-05-07T17:52:00.000+02:00,Q139695468,4,1,32
