start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T20:18:00.000+02:00,2026-05-07T20:23:00.000+02:00,Constitution of Thailand,4,2,"Augmented Seventh, ~2026-24464-63",[[WP:CVPI|Interceptor]]: Reverting unsourced content added by [[Special:Contributions/~2026-24464-63|~2026-24464-63]],1353024922,210
2026-05-07T20:19:00.000+02:00,2026-05-07T20:24:00.000+02:00,Constitution of Thailand,4,2,"Augmented Seventh, ~2026-24464-63",[[WP:CVPI|Interceptor]]: Reverting unsourced content added by [[Special:Contributions/~2026-24464-63|~2026-24464-63]],1353024922,210
2026-05-07T20:20:00.000+02:00,2026-05-07T20:25:00.000+02:00,Constitution of Thailand,4,2,"Augmented Seventh, ~2026-24464-63",[[WP:CVPI|Interceptor]]: Reverting unsourced content added by [[Special:Contributions/~2026-24464-63|~2026-24464-63]],1353024922,210
