start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695596,11,1,93
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q139695596,11,1,93
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q139695596,11,1,93
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695596,11,1,93
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q139695575,9,1,93
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q139695575,9,1,93
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695575,8,1,93
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q139695578,7,1,93
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q139695568,7,1,93
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q139695578,7,1,93
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q139695568,6,1,93
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Негосударственный пенсионный фонд,5,1,93
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Негосударственный пенсионный фонд,5,1,93
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695578,5,1,93
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Benutzer:PaulT/Artikelentwurf Lusatia,5,1,93
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Wikidata:WikiProject Horse racing/Data model,5,1,93
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q105127991,4,1,93
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q105127991,4,1,93
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q105127991,4,1,93
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695568,4,1,93
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q49579196,4,1,93
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Негосударственный пенсионный фонд,4,1,93
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q105127991,4,1,93
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695596,4,1,93
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Benutzer:PaulT/Artikelentwurf Lusatia,4,1,93
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q139695578,4,1,93
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Wikidata:WikiProject Horse racing/Data model,4,1,93
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q49579196,4,1,93
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q49579196,4,1,93
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q49579196,4,1,93
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q49910625,4,1,93
