start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T21:52:00.000+02:00,2026-05-07T21:57:00.000+02:00,Vincent Viola,4,2,"~2026-27825-22, Netstars22","Restoring revision 1352295830 by StefenTower: Unsourced statements, broken citation ([[w:en:WP:UV|UV 0.1.6]])",1353037693,507
