start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q12826678,13,1,95
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q12826678,13,1,95
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q12826678,13,1,95
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q139695575,10,1,95
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q139695575,10,1,95
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695575,9,1,95
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q139695568,8,1,95
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q75308272,7,1,95
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q75308272,7,1,95
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q75308272,7,1,95
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q75308272,7,1,95
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q139695568,7,1,95
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q12826678,5,1,95
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q12826678,5,1,95
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,2026 Premier Lacrosse League season,5,1,95
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,2026 Premier Lacrosse League season,5,1,95
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q49579196,5,1,95
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Q139695568,5,1,95
2026-05-07T18:30:00.000+02:00,2026-05-07T18:35:00.000+02:00,Q49579196,5,1,95
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Q49579196,5,1,95
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Q49579196,5,1,95
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q75308272,4,1,95
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,2026 Premier Lacrosse League season,4,1,95
2026-05-07T18:28:00.000+02:00,2026-05-07T18:33:00.000+02:00,Elizabeth Mataka,4,1,95
2026-05-07T18:29:00.000+02:00,2026-05-07T18:34:00.000+02:00,Elizabeth Mataka,4,1,95
2026-05-07T18:27:00.000+02:00,2026-05-07T18:32:00.000+02:00,Elizabeth Mataka,4,1,95
