start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T18:35:00.000+02:00,2026-05-07T18:40:00.000+02:00,Q129147064,11,1,113
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q129147064,11,1,113
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q129147064,11,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q129147064,11,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695283,9,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695600,8,1,113
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q13978,7,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695569,7,1,113
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q139695283,7,1,113
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q320163,7,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q13978,7,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Yao Wenyuan,7,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q320163,7,1,113
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Yao Wenyuan,6,1,113
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Yao Wenyuan,6,1,113
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q139695283,6,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q138913523,6,1,113
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q139695600,6,1,113
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q139695600,6,1,113
2026-05-07T18:35:00.000+02:00,2026-05-07T18:40:00.000+02:00,Halaman:Gelora Konfrontasi Mengganjang Malaysia.pdf/32,5,1,113
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q139695604,5,1,113
2026-05-07T18:36:00.000+02:00,2026-05-07T18:41:00.000+02:00,Q57614479,5,1,113
2026-05-07T18:35:00.000+02:00,2026-05-07T18:40:00.000+02:00,Q57614479,5,1,113
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q57614479,5,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q57614479,5,1,113
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q320163,5,1,113
2026-05-07T18:35:00.000+02:00,2026-05-07T18:40:00.000+02:00,Q139695600,5,1,113
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Halaman:Gelora Konfrontasi Mengganjang Malaysia.pdf/32,5,1,113
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Halaman:Gelora Konfrontasi Mengganjang Malaysia.pdf/32,5,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Halaman:Gelora Konfrontasi Mengganjang Malaysia.pdf/32,5,1,113
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q13978,5,1,113
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q139695604,5,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695604,5,1,113
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q138913523,5,1,113
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q139695569,5,1,113
2026-05-07T18:35:00.000+02:00,2026-05-07T18:40:00.000+02:00,Q139695283,5,1,113
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q57614479,5,1,113
2026-05-07T18:36:00.000+02:00,2026-05-07T18:41:00.000+02:00,Q139695604,4,1,113
2026-05-07T18:35:00.000+02:00,2026-05-07T18:40:00.000+02:00,Q139695604,4,1,113
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q139695569,4,1,113
2026-05-07T18:36:00.000+02:00,2026-05-07T18:41:00.000+02:00,Q7436973,4,1,113
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q7436973,4,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695036,4,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q84241711,4,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,File:Wildemann (Mai 2023) 1.jpg,4,1,113
2026-05-07T18:35:00.000+02:00,2026-05-07T18:40:00.000+02:00,Yao Wenyuan,4,1,113
2026-05-07T18:36:00.000+02:00,2026-05-07T18:41:00.000+02:00,Q129147064,4,1,113
2026-05-07T18:35:00.000+02:00,2026-05-07T18:40:00.000+02:00,Q7436973,4,1,113
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q7436973,4,1,113
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q7436973,4,1,113
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,File:Wildemann (Mai 2023) 1.jpg,4,1,113
