start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T17:54:00.000+02:00,2026-05-07T17:59:00.000+02:00,Q139679580,17,1,59
2026-05-07T17:56:00.000+02:00,2026-05-07T18:01:00.000+02:00,Q139695489,9,1,59
2026-05-07T17:55:00.000+02:00,2026-05-07T18:00:00.000+02:00,Q139695489,9,1,59
2026-05-07T17:54:00.000+02:00,2026-05-07T17:59:00.000+02:00,Q139695489,9,1,59
2026-05-07T17:57:00.000+02:00,2026-05-07T18:02:00.000+02:00,Q139695489,9,1,59
2026-05-07T17:54:00.000+02:00,2026-05-07T17:59:00.000+02:00,××消费金融有限公司、张××金融借款合同纠纷民事一审民事判决书,8,1,59
2026-05-07T17:55:00.000+02:00,2026-05-07T18:00:00.000+02:00,××消费金融有限公司、王××金融借款合同纠纷民事一审民事判决书,7,1,59
2026-05-07T17:54:00.000+02:00,2026-05-07T17:59:00.000+02:00,××消费金融有限公司、王××金融借款合同纠纷民事一审民事判决书,7,1,59
2026-05-07T17:58:00.000+02:00,2026-05-07T18:03:00.000+02:00,Q139695489,6,1,59
2026-05-07T17:56:00.000+02:00,2026-05-07T18:01:00.000+02:00,××消费金融有限公司、王××金融借款合同纠纷民事一审民事判决书,5,1,59
2026-05-07T17:57:00.000+02:00,2026-05-07T18:02:00.000+02:00,Q98926065,5,1,59
2026-05-07T17:56:00.000+02:00,2026-05-07T18:01:00.000+02:00,Q98926065,5,1,59
2026-05-07T17:55:00.000+02:00,2026-05-07T18:00:00.000+02:00,Q98926065,5,1,59
2026-05-07T17:54:00.000+02:00,2026-05-07T17:59:00.000+02:00,Q98926065,5,1,59
2026-05-07T17:56:00.000+02:00,2026-05-07T18:01:00.000+02:00,"Маресьев, Алексей Петрович",4,1,59
2026-05-07T17:55:00.000+02:00,2026-05-07T18:00:00.000+02:00,"Маресьев, Алексей Петрович",4,1,59
2026-05-07T17:54:00.000+02:00,2026-05-07T17:59:00.000+02:00,In Minor Keys,4,1,59
2026-05-07T17:54:00.000+02:00,2026-05-07T17:59:00.000+02:00,Utente:AlbyCsaba/Sandbox2,4,1,59
2026-05-07T17:57:00.000+02:00,2026-05-07T18:02:00.000+02:00,"Маресьев, Алексей Петрович",4,1,59
2026-05-07T17:54:00.000+02:00,2026-05-07T17:59:00.000+02:00,"Маресьев, Алексей Петрович",4,1,59
2026-05-07T17:55:00.000+02:00,2026-05-07T18:00:00.000+02:00,××消费金融有限公司、张××金融借款合同纠纷民事一审民事判决书,4,1,59
2026-05-07T17:55:00.000+02:00,2026-05-07T18:00:00.000+02:00,Q139679580,4,1,59
