start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T20:31:00.000+02:00,2026-05-07T20:36:00.000+02:00,Centurion,6,2,"~2026-27831-65, Tessaract2",Reverted 1 edit by [[Special:Contributions/~2026-27831-65|~2026-27831-65]] ([[User talk:~2026-27831-65|talk]]) to last revision by Tessaract2,1353026509,244
2026-05-07T20:30:00.000+02:00,2026-05-07T20:35:00.000+02:00,Centurion,6,2,"~2026-27831-65, Tessaract2",Reverted 1 edit by [[Special:Contributions/~2026-27831-65|~2026-27831-65]] ([[User talk:~2026-27831-65|talk]]) to last revision by Tessaract2,1353026509,244
2026-05-07T20:32:00.000+02:00,2026-05-07T20:37:00.000+02:00,Centurion,4,2,"~2026-27831-65, Tessaract2",Reverted 1 edit by [[Special:Contributions/~2026-27831-65|~2026-27831-65]] ([[User talk:~2026-27831-65|talk]]) to last revision by Tessaract2,1353026509,244
