start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T20:48:00.000+02:00,2026-05-07T20:53:00.000+02:00,Hum TV,4,2,"~2026-27310-40, Em-mustapha","",1353028956,313
2026-05-07T20:49:00.000+02:00,2026-05-07T20:54:00.000+02:00,Hum TV,4,2,"~2026-27310-40, Em-mustapha","",1353028956,313
