start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T20:32:00.000+02:00,2026-05-07T20:37:00.000+02:00,Timeline of East Timorese history,4,3,"Pyrrhic victor, RandomPerson238, ~2026-27734-47",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-27734-47|~2026-27734-47]],1353026807,252
2026-05-07T20:33:00.000+02:00,2026-05-07T20:38:00.000+02:00,Timeline of East Timorese history,4,3,"Pyrrhic victor, RandomPerson238, ~2026-27734-47",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-27734-47|~2026-27734-47]],1353026807,252
2026-05-07T20:34:00.000+02:00,2026-05-07T20:39:00.000+02:00,Timeline of East Timorese history,4,3,"Pyrrhic victor, RandomPerson238, ~2026-27734-47",[[WP:CVPI|Interceptor]]: Reverting non-constructive edits by [[Special:Contributions/~2026-27734-47|~2026-27734-47]],1353026807,252
