start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T22:12:00.000+02:00,2026-05-07T22:17:00.000+02:00,ShinyHunters,7,6,"~2026-27760-76, ~2026-27675-45, SimpleObjects-9ei, ~2026-27819-87, ClueBot NG, ~2026-27584-11",Undid revision [[Special:Diff/1353040624|1353040624]] by [[Special:Contributions/~2026-27760-76|~2026-27760-76]] ([[User talk:~2026-27760-76|talk]]),1353040647,548
2026-05-07T22:13:00.000+02:00,2026-05-07T22:18:00.000+02:00,ShinyHunters,7,6,"~2026-27760-76, ~2026-27675-45, SimpleObjects-9ei, ~2026-27819-87, ClueBot NG, ~2026-27584-11",Undid revision [[Special:Diff/1353040624|1353040624]] by [[Special:Contributions/~2026-27760-76|~2026-27760-76]] ([[User talk:~2026-27760-76|talk]]),1353040647,548
2026-05-07T22:11:00.000+02:00,2026-05-07T22:16:00.000+02:00,ShinyHunters,7,6,"~2026-27760-76, ~2026-27675-45, SimpleObjects-9ei, ~2026-27819-87, ClueBot NG, ~2026-27584-11",Undid revision [[Special:Diff/1353040624|1353040624]] by [[Special:Contributions/~2026-27760-76|~2026-27760-76]] ([[User talk:~2026-27760-76|talk]]),1353040647,548
2026-05-07T22:14:00.000+02:00,2026-05-07T22:19:00.000+02:00,ShinyHunters,4,3,"~2026-27760-76, SimpleObjects-9ei, ~2026-27584-11",Undid revision [[Special:Diff/1353040624|1353040624]] by [[Special:Contributions/~2026-27760-76|~2026-27760-76]] ([[User talk:~2026-27760-76|talk]]),1353040647,548
