start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T17:56:00.000+02:00,2026-05-07T18:01:00.000+02:00,Q139695487,13,1,66
2026-05-07T17:57:00.000+02:00,2026-05-07T18:02:00.000+02:00,Q139695487,13,1,66
2026-05-07T17:57:00.000+02:00,2026-05-07T18:02:00.000+02:00,Q98926065,11,1,66
2026-05-07T17:56:00.000+02:00,2026-05-07T18:01:00.000+02:00,Q98926065,11,1,66
2026-05-07T17:58:00.000+02:00,2026-05-07T18:03:00.000+02:00,Q139695487,10,1,66
2026-05-07T17:58:00.000+02:00,2026-05-07T18:03:00.000+02:00,Q139695496,9,1,66
2026-05-07T17:56:00.000+02:00,2026-05-07T18:01:00.000+02:00,Q139695496,9,1,66
2026-05-07T17:59:00.000+02:00,2026-05-07T18:04:00.000+02:00,Q139695496,9,1,66
2026-05-07T17:57:00.000+02:00,2026-05-07T18:02:00.000+02:00,Q139695496,9,1,66
2026-05-07T17:58:00.000+02:00,2026-05-07T18:03:00.000+02:00,Q98926065,8,1,66
2026-05-07T17:59:00.000+02:00,2026-05-07T18:04:00.000+02:00,Q139695487,8,1,66
2026-05-07T17:58:00.000+02:00,2026-05-07T18:03:00.000+02:00,Q138606710,5,1,66
2026-05-07T17:56:00.000+02:00,2026-05-07T18:01:00.000+02:00,Q138606710,5,1,66
2026-05-07T17:59:00.000+02:00,2026-05-07T18:04:00.000+02:00,Q33559569,5,1,66
2026-05-07T17:58:00.000+02:00,2026-05-07T18:03:00.000+02:00,Q33559569,5,1,66
2026-05-07T17:57:00.000+02:00,2026-05-07T18:02:00.000+02:00,Q33559569,5,1,66
2026-05-07T18:00:00.000+02:00,2026-05-07T18:05:00.000+02:00,Q138606710,5,1,66
2026-05-07T17:59:00.000+02:00,2026-05-07T18:04:00.000+02:00,Q138606710,5,1,66
2026-05-07T17:57:00.000+02:00,2026-05-07T18:02:00.000+02:00,Q138606710,5,1,66
2026-05-07T17:59:00.000+02:00,2026-05-07T18:04:00.000+02:00,Q98926065,5,1,66
2026-05-07T17:56:00.000+02:00,2026-05-07T18:01:00.000+02:00,Q33559569,5,1,66
2026-05-07T17:59:00.000+02:00,2026-05-07T18:04:00.000+02:00,2024 Euro Winners Challenge,4,1,66
2026-05-07T17:58:00.000+02:00,2026-05-07T18:03:00.000+02:00,2024 Euro Winners Challenge,4,1,66
2026-05-07T17:56:00.000+02:00,2026-05-07T18:01:00.000+02:00,2024 Euro Winners Challenge,4,1,66
2026-05-07T17:57:00.000+02:00,2026-05-07T18:02:00.000+02:00,Salma Paralluelo,4,1,66
2026-05-07T17:56:00.000+02:00,2026-05-07T18:01:00.000+02:00,Salma Paralluelo,4,1,66
2026-05-07T17:57:00.000+02:00,2026-05-07T18:02:00.000+02:00,2024 Euro Winners Challenge,4,1,66
