start_time,end_time,title,total_edits,unique_users,combatants,latest_comment,latest_revision,batch_id
2026-05-07T20:02:00.000+02:00,2026-05-07T20:07:00.000+02:00,Стоян Колев (Инфлуенсър),5,2,"StoyanLamaKolev, Carbonaro.",/* */,12900679,148
2026-05-07T20:03:00.000+02:00,2026-05-07T20:08:00.000+02:00,Стоян Колев (Инфлуенсър),4,2,"StoyanLamaKolev, Carbonaro.",/* */,12900679,148
