start_time,end_time,title,total_edits,unique_users,batch_id
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q12826678,21,1,111
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q12826678,16,1,111
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q12826678,15,1,111
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q139695593,10,1,111
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695593,10,1,111
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695595,10,1,111
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695595,10,1,111
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695593,10,1,111
2026-05-07T18:35:00.000+02:00,2026-05-07T18:40:00.000+02:00,Q12826678,8,1,111
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q12826678,8,1,111
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q129147064,7,1,111
2026-05-07T18:35:00.000+02:00,2026-05-07T18:40:00.000+02:00,Q129147064,7,1,111
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q129147064,7,1,111
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q129147064,7,1,111
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q129147064,7,1,111
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q139695600,7,1,111
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q139695600,7,1,111
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q13978,6,1,111
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Q13978,6,1,111
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q139695593,6,1,111
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Yao Wenyuan,6,1,111
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Q13978,6,1,111
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Yao Wenyuan,6,1,111
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q139695595,5,1,111
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Génocides au Burundi,5,1,111
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Yao Wenyuan,5,1,111
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Yao Wenyuan,5,1,111
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q139695600,5,1,111
2026-05-07T18:33:00.000+02:00,2026-05-07T18:38:00.000+02:00,Q139695600,5,1,111
2026-05-07T18:35:00.000+02:00,2026-05-07T18:40:00.000+02:00,Q139695600,4,1,111
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Génocides au Burundi,4,1,111
2026-05-07T18:32:00.000+02:00,2026-05-07T18:37:00.000+02:00,Server Admin Log,4,1,111
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q13978,4,1,111
2026-05-07T18:34:00.000+02:00,2026-05-07T18:39:00.000+02:00,Q139695595,4,1,111
2026-05-07T18:31:00.000+02:00,2026-05-07T18:36:00.000+02:00,Server Admin Log,4,1,111
