time,user,is_bot,title,length_diff,editor_type,category
2026-01-28 20:38:50,Verdel,false,Wikipedia:Te beoordelen categorieën/Direct te verwijderen,123,HUMAN,ARTYKUŁ
2026-01-28 20:38:50,SchlurcherBot,true,File:ISS061-E-139571 - View of Earth.jpg,2380,BOT,ARTYKUŁ
2026-01-28 20:38:51,Brianda (Wiki Ed),false,User talk:Dragonfruit29,1925,HUMAN,ARTYKUŁ
2026-01-28 20:38:52,Pharos,false,Q17515347,408,HUMAN,ARTYKUŁ
2026-01-28 20:38:53,Mahir256,false,Lexeme:L12826,145,HUMAN,ARTYKUŁ
2026-01-28 20:38:54,SchlurcherBot,true,"Турегельдинов, Жумабек Сулейменович",1,BOT,ARTYKUŁ
2026-01-28 20:38:54,Emijrpbot,true,File:Topolje Železniki Slovenia 1.jpg,1974,BOT,ARTYKUŁ
2026-01-28 20:38:56,RVA2869,false,Q61041264,-397,HUMAN,ARTYKUŁ
2026-01-28 20:38:56,Emijrpbot,true,File:Detail of Embroidered Traditional Dress - Ethnographic Museum - Gjirokastra - Albania (41509439895).jpg,352,BOT,ARTYKUŁ
2026-01-28 20:38:57,EmausBot,true,Санта Исабел (Мапастепек),-55,BOT,ARTYKUŁ
2026-01-28 20:38:58,SchlurcherBot,true,File:Mephitis chinga - 1700-1880 - Print - Iconographia Zoologica - Special Collections University of Amsterdam - UBA01 IZ22500129.tif,2933,BOT,ARTYKUŁ
2026-01-28 20:38:58,RossEvans19,false,Talk:The Game Is a Foot,12,HUMAN,DYSKUSJA
2026-01-28 20:38:59,RVA2869,false,Q50553974,-397,HUMAN,ARTYKUŁ
2026-01-28 20:38:50,DiverDave,false,Mass Rapid Transit,26,HUMAN,ARTYKUŁ
2026-01-28 20:38:50,RVA2869,false,Q5041458,-397,HUMAN,ARTYKUŁ
2026-01-28 20:38:51,Bram880,false,Baron Colchester,-2,HUMAN,ARTYKUŁ
2026-01-28 20:38:52,RVA2869,false,Q5041578,-397,HUMAN,ARTYKUŁ
2026-01-28 20:38:53,MarbleGarden,false,"File:Horadnia, Katedra. Горадня, Катэдра (1901-14).jpg",34,HUMAN,ARTYKUŁ
2026-01-28 20:38:54,Magnus Manske,false,Q137920320,436,HUMAN,ARTYKUŁ
